Verb,Verb_case,Obj_case,NP,PP,NP_len,PP_len,Len_diff,V_NP_d,V_PP_d,NP_definiteness,PP_definiteness,NP_pronominality,PP_pronominality,ADP,Shift,PrePost
arribar,,,carregat de bons propòsits,a la presidència,4,3,1,4,3,indefinite,definite,nonpronomial,nonpronomial,preposition,shifted,postverbal
ostentar,,,la presidència mexicana,amb aquestes idees,3,3,0,2,6,definite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
dur,,,botes ranxeres,als actes de presa de possessió,2,6,-4,1,4,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
veure,,,l' al·legoria insinuant de la puntada de peu al cul que rebran els corruptes,en les botes,14,3,11,5,3,definite,definite,nonpronomial,nonpronomial,preposition,shifted,postverbal
integrar,,,els resultats de Schengen,en el dret comunitari,4,4,0,2,7,definite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
substituir,,,els estats,en una gestió dels fluxos que ha de continuar estant adaptada a la situació i la història de cada país,2,20,-18,2,5,definite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
presidir,,,la Unió Europea,durant sis mesos,3,3,0,5,3,definite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
completar,,,la seva oferta bancària,amb la posada en marxa de tres nous canals Banca 4B un servei interactiu que permet realitzar consultes en els 36 bancs membres de 4B Caja Madrid i La Caixa,4,30,-26,3,7,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
realitzar,,,consultes,en els 36 bancs membres de 4B,1,7,-6,1,5,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
ocupar,,,la cartera d' Agricultura Pesca i Alimentació,en substitució de Loyola de Palacio que encapçalarà el cartell del PP per a les europees,7,16,-9,2,11,definite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
sentir,,,aquesta pèrdua,de veritat,2,2,0,4,2,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
rescatar,,,Elber o Paulo Sergio,de l' anonimat,4,3,1,4,3,indefinite,definite,nonpronomial,nonpronomial,preposition,shifted,postverbal
merèixer,,,un lloc,en el Barça,2,3,-1,2,5,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
suposar,,,cap risc,a l' hora de programar i compartir públic,2,8,-6,2,5,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
finalitzar,,,el seu primer contracte programa amb el TNC,amb aquesta temporada,8,3,5,7,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
accedir,,,als serveis de pàgines web i transferència de fitxers tipus HTTP i FTP,mitjançant un proxy en cascada que gestiona les peticions de forma transparent,13,12,1,2,16,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
gestionar,,,les peticions,de forma transparent,2,3,-1,2,4,definite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
rebre,,,un fitxer de 10 Mbytes,en aproximadament 1 minut,5,4,1,2,9,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
donar,,,els últims tocs,als actes i discursos que han d' ultimar aquesta setmana,3,10,-7,3,5,definite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
incloure,,,el G-4 del futur BSCH,en aquest còctel,5,3,2,2,8,definite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
diferenciar,,,el tracte que en la vida econòmica executius i empresaris donen a la UE,davant la utilització de cosa útil que fan d' Europa els polítics,14,12,2,2,19,definite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
passar,,,fred i llargues nits,a l' avorrida Brussel·les,4,4,0,1,8,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
anar,,,a les eleccions autonòmiques,amb el tarannà més moderat i centrista possible,4,8,-4,3,7,definite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
evitar,,,el xoc frontal amb els seus socis de governabilitat,d' aquesta manera,9,3,6,5,3,definite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
obrir,,,les portes,a la Vila Olímpica,2,4,-2,2,5,definite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
disparar,,,les alarmes,davant la possibilitat d' una onada d' incendis forestals en els pròxims dies,2,13,-11,2,5,definite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
equiparar,,,Maragall i Pujol,en nacionalisme,3,2,1,3,2,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
funcionar,,,com a vàlvula de seguretat,en l' estratègia popular,5,4,1,7,3,indefinite,definite,nonpronomial,nonpronomial,preposition,shifted,postverbal
aconseguir,,,el liderat,en aquest mes de maig passat,2,6,-4,2,5,definite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
superar,,,TVE-1,"en 3,2 punts",1,3,-2,4,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
agafar,,,avantatge 1-2,en el play-off,2,3,-1,1,7,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
trobar,,,l' element desequilibrant,en l' encert de l' aler argentí Emanuel Ginobili,3,9,-6,11,3,definite,definite,nonpronomial,nonpronomial,preposition,shifted,postverbal
anotar,,,27 punts,en una sèrie impecable 6 de 7 en tirs de dos i 4 de 8 triples,2,16,-14,2,5,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
tenir,,,un dia negat,en la mitja distància,3,4,-1,2,7,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
repetir,,,Tour,amb Beloki i Galdeano,1,4,-3,1,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
venir,,,donades,per les desavinences internes de la formació bancària originades per la seva sortida de l' equip l' any 1997,1,19,-18,1,4,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
representar,,,l' obra Escenes d' una execució,al Teatre Nacional de Catalunya,6,5,1,2,8,definite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
comentar,,,el seu personatge,al magazín radiofònic Els matins amb Josep Cuní,3,8,-5,3,5,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
sorprendre,,,els seus amics,amb propostes de matrimoni,3,4,-1,3,5,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
donar,,,solució,a la problemàtica que des de fa tants anys pateix la zona,1,12,-11,1,4,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
fer,,,un conjunt,en un termini de dos anys,2,6,-4,2,5,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
anar,,,"al 2,5%",des de l' 1%,2,4,-2,6,4,indefinite,definite,nonpronomial,nonpronomial,preposition,shifted,postverbal
cloure,,,la seva intervenció,en el debat de política general del Parlament de Catalunya,3,10,-7,3,6,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
buscar,,,una entesa el més àmplia possible,amb els altres grups polítics,6,5,1,3,11,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
agafar,,,volada,per la forma com els diferents grups polítics abordin aquests dos temes el de finançament i el de la manera d' aplicar l' Estatut,1,24,-23,1,4,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
portar,,,l' adhesiu ' CAT ',a la matrícula del seu vehicle,5,6,-1,2,8,definite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
portar,,,el CAT,a les matrícules dels seus vehicles,2,6,-4,2,5,definite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
induir,,,a error,en la seva lectura,2,4,-2,2,6,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
sancionar,,,la infracció,amb 15.500 pessetes,2,3,-1,2,5,definite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
ficar,,,se,al túnel del temps,1,4,-3,1,3,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,postverbal
satisfer,,,al PPC,de manera especial,2,3,-1,5,2,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
reproduir,,,la intervenció del president del grup popular Alberto Fernández Díaz,durant la seva intervenció d' ahir,10,6,4,9,23,definite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
negociar,,,la millora del finançament,amb altres comunitats autònomes i les administracions locals,4,8,-4,2,7,definite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
impulsar,,,una millora global i integral de l' Administració de la Generalitat,amb l' objectiu de garantir que sigui un instrument eficaç i objectiu al servei dels interessos generals i de la millora de la qualitat de vida dels ciutadans,11,28,-17,2,15,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
trobar,,,una solució,al seu procediment de fallida,2,5,-3,2,5,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
entrar,,,en negociacions,amb el grup francès Vivendi que ha mostrat interès a comprar l' agència suïssa,2,14,-12,2,5,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
presentar,,,una petició de dimissió del subdelegat Raúl Navarro,al registre de la Subdelegació del Govern a Tarragona,8,9,-1,12,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
presentar,,,la petició de dimissió del subdelegat,per escrit,6,2,4,4,2,definite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
tenir,,,èxit,en els municipis rurals,1,4,-3,1,4,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
consolidar,,,se,en la mitjana de tres hores diàries de desconnexió que es manté actualment,1,13,-12,1,4,indefinite,definite,pronominal,nonpronomial,preposition,nonshifted,postverbal
tenir,,,"els següents horaris De dilluns a divendres de 13,45 hores a 14,30 hores per La Primera i de 19,00 hores a 21,30 hores per La 2 el dissabte de 13,40 hores a 14,25 hores per La Primera i de 20,00 hores a 22,45 hores per La 2 i els diumenges de 13,50 hores a 14,25 hores per La Primera i de 10,30 hores a 11,30 hores i de 20,00 hores a 20,30 hores",per La 2,73,3,70,3,82,definite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
tenir,,,un protagonisme destacat,com en el cas del futbol la Volta a Catalunya la Setmana Catalana o el Torneig Conde de Godó,3,19,-16,2,8,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
succeir,,,la cinta de Montxo Armendáriz,a partir del 15 de juny,5,6,-1,2,9,definite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
ressorgir,,,com a complex de set pantalles amb capacitat global per a 1.400 butaques,pels volts de Nadal,13,4,9,3,18,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
aconseguir,,,la pole,"en el marc dels assajos oficials del Gran Premi de Bèlgica de F-1, que se celebra avui 14.00 hores TV-3 al rapidíssim circuit de Spa",2,25,-23,3,6,definite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
arriscar,,,la nostra salut,en nom d' una erecció descontrolada,3,6,-3,3,8,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
complir,,,l' avís que ara no comença el segle XXI sinó que s' acaba el XX,amb la precisió a què obliga l' aritmètica,15,8,7,10,3,definite,definite,nonpronomial,nonpronomial,preposition,shifted,postverbal
fer,,,escultures,amb els núvols,1,3,-2,1,4,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
adquirir,,,més responsabilitat,a l' ajuntament,2,3,-1,2,5,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
compartir,,,el projecte que Nadal tenia al cap,al 100%,7,2,5,4,2,definite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
substituir,,,el cap de llista,en cas de dimissió,4,4,0,2,8,definite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
adormir,,ase=Npr,me,als llorers,1,2,-1,1,3,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,postverbal
fer,,,grans intervencions,a la primera part,2,4,-2,2,6,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
anul·lar,,,Mendieta que només se li va escapar en una ocasió,a la primera part,10,4,6,1,16,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
tenir,,,la seu,a Tortosa,2,2,0,2,4,definite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
tenir,,,el recolzament de la Diputació de Girona,a través del seu Programa de suport a la redacció de Plans d' Acció Locals per a la Sostenibilitat,7,19,-12,2,12,definite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
traslladar,,,els principis globals de l' Agenda 21 de Rio,a l' àmbit local,9,4,5,2,12,definite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
procedir,,,a la rehabilitació del barri,en el termini més breu possible,5,6,-1,3,8,definite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
assumir,,,responsabilitats compartides,per part de totes les administracions,2,6,-4,1,8,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
reclamar,,,les inversions adequades,per part de l' administració,3,5,-2,2,8,definite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
caldre,,,fons,a l' Estat i a la Unió Europea,1,8,-7,2,5,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
dotar,,,amb una embarcació lleugera per a la recollida de residus sòlids flotants,de cara a l' estiu de 2001,12,7,5,12,6,indefinite,definite,nonpronomial,nonpronomial,preposition,shifted,postverbal
tenir,,,una qualificació d' excel·lent en el 26 % dels casos,en onze anys,10,3,7,7,4,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
reprendre,,,el tema,amb l' emissió d' un documental de dos capítols d' Antonio Drove director de pel·lícules com La veritat sobre el cas Savolta 1979,2,23,-21,7,10,definite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
mostrar,,,algunes de les seves personals opinions sobre el director aragonès,en el documental titulat La memoria y los sueños,10,9,1,12,3,indefinite,definite,pronominal,nonpronomial,preposition,shifted,postverbal
notar,,,una estirada molt forta,en plena feina,4,3,1,6,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
suportar,,,el mal,fins divendres,2,2,0,2,4,definite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
posar,,,a l' abast de mitòmans,a les vuit del vespre,5,5,0,10,4,definite,definite,nonpronomial,nonpronomial,preposition,shifted,postverbal
mantenir,,,el greix,a ratlla,2,2,0,2,4,definite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
presentar,,,la tercera edició de l' entrega dels premis Made in DIR entre les persones que practiquen fitness als diversos clubs de la cadena,a la nit,23,3,20,7,4,definite,definite,nonpronomial,nonpronomial,preposition,shifted,postverbal
practicar,,,fitness,als diversos clubs de la cadena,1,6,-5,1,4,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
recollir,,,les proves físiques que han passat els candidats,en clau d' humor,8,4,4,6,2,definite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
elegir,,,Jessica Ortiz una jove que escampa simpatia i fibra i Hugo López un espigat estudiant d' Arquitectura que fa els seus primers passos com a model,entre els finalistes,26,3,23,4,3,indefinite,definite,nonpronomial,nonpronomial,preposition,shifted,postverbal
centrar,,,la seva creació,en la sonoritat en l' evolució del so,3,8,-5,3,6,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
superar,,,Capirossi i el brasiler Alex Barros,amb autoritat,6,2,4,3,2,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
passar,,,la nit de Cap d' Any,a casa de Vázquez Montalbán,6,5,1,2,8,definite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
prendre,,,el raïm,en un caixer automàtic,2,4,-2,2,5,definite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
veure,,,Montsalvatge,amb un cordill a la mà,1,6,-5,1,4,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
tenir,,,un parc urbà de 12.000 metres quadrats,al sector de la Massana-II,7,5,2,2,9,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
evitar,,,Espanya,en la seva gira estiuenca,1,5,-4,1,5,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
construir,,,un aparcament soterrani per a vehicles,a l' avinguda del Parc,6,5,1,4,11,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
tenir,,,la concessió,durant 45 anys,2,3,-1,2,5,definite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
causar,,,canvis,en l' estructura cardíaca dels esportistes,1,6,-5,1,4,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
incidir,,,en la millora del sector comercial,de forma directa,6,3,3,6,2,definite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
recuperar,,,el caràcter de comerç central,amb la garantia d' obtenir una oferta diversificada,5,8,-3,2,8,definite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
bloquejar,,,la màquina,de forma automàtica,2,3,-1,5,2,definite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
substituir,,Acc,la,per tecnologies més segures,1,4,-3,1,3,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,postverbal
tenir,,,experiència,en el sector,1,3,-2,1,4,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
regular,,,la subcontractació,al sector de la mineria,2,5,-3,2,4,definite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
convocar,,,mobilitzacions,al sector miner,1,3,-2,1,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
amenaçar,,Acc,la,per unes declaracions que havia fet al diari Regió 7 i que van ser publicades ahir,1,16,-15,1,4,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,postverbal
jugar,,,a futbol,a la presó,2,3,-1,2,5,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
negociar,,,amb els albanesos,a París,3,2,1,3,5,definite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
posar,,,entre moltes altres obligacions la defensa del seu honor i el dret a ser respectats,a les seves mans,15,4,11,12,4,definite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
fer,,,pisos,al costat,1,2,-1,2,4,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
tenir,,,més participació,en un banc,2,3,-1,2,5,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
celebrar,,,els 15 anys,amb un programa en què recopila les millors imatges de les 680 edicions,3,13,-10,3,6,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
mantenir,,,un programa de reportatges de gran format,durant tres lustres,7,3,4,5,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
prendre,,,una decisió,sobre un judici d' intencions,2,5,-3,2,5,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
deixar,,Acc,lo,en llibertat,1,2,-1,1,3,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,postverbal
passar,,,caps de setmana sencers,al pis de l' acusat,4,5,-1,1,6,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
reclutar,,,diversos menors,a través de la seva feina com a monitor i educador a través del Casal d' Infants del Raval,2,19,-17,3,9,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
mantenir,,,relacions sexuals,amb ells,2,2,0,1,4,indefinite,indefinite,nonpronomial,pronominal,preposition,nonshifted,postverbal
adoptar,,,les iniciatives que siguin necessàries,davant l' executiu central,5,4,1,2,8,definite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
abaratir,,,costos,en el manteniment de les línies,1,6,-5,1,4,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
aglutinar,,,molta gent,en un projecte de país,2,5,-3,2,5,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
tenir,,,un discurs,a través de les ciutats,2,5,-3,2,7,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
tenir,,,un bon resultat,a les ciutats,3,3,0,3,6,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
fer,,Acc,ho,a nivell de país,1,4,-3,1,3,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,postverbal
tenir,,,un lideratge,en aquests darrers anys,2,4,-2,2,7,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
tenir,,,força,a nivell de totes les comarques,1,6,-5,1,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
arribar,,,desgastades i amb falta d' il·lusió,en algun cas,6,3,3,1,9,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
portar,,,tants anys,a l' oposició,2,3,-1,2,5,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
destacar,,,la coherència,en els plantejaments,2,3,-1,2,5,definite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
fer,,,la síntesi,en el congrés d' aquest cap de setmana,2,8,-6,2,5,definite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
portar,,,el ' CAT ' amb l' emblema de la UE,a l' esquerra de la matrícula,10,6,4,3,13,definite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
haver,,,hi,dins aquest projecte,1,3,-2,1,4,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,postverbal
moure,,"Acc,Dat",nos,dels principis bàsics que inspiren CDC,1,6,-5,1,3,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,postverbal
tirar,,,iniciatives legislatives importantíssimes,amb tots els partits polítics,3,5,-2,1,7,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
aprovar,,,els pressupostos,amb el PP,2,3,-1,2,5,definite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
anar,,,junts,de cara al futur,1,4,-3,1,5,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
ficar,,,la paraula esquerra,en aquest assumpte,3,3,0,2,6,definite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
cloure,,,l' onzè congrés del partit,en un discurs en el que ha defensat la política com a ' projecte ètic i moral ' i ha definit els orígens de CDC com la voluntat per aconseguir que es faci realitat ' un somni ',5,38,-33,5,10,definite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
adquirir,,,les entrades,a través dels serveis de Servicaixa Serviticket telèfon o alguna pàgina web d' Internet,2,14,-12,2,6,definite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
vendre,,,el 50% de les entrades,a la taquilla i la resta per altres canals,5,9,-4,2,8,definite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
invertir,,,més de 100 milions de pessetes,en la creació d' un centre informàtic,6,7,-1,4,9,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
controlar,,,la venda d' uns 50 milions d' entrades anuals,a tot Espanya,9,3,6,2,12,definite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
presentar,,,se,a Miss Univers,1,3,-2,1,3,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,postverbal
buscar,,,informació del seu personatge,a la novel·la,4,3,1,1,7,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
tancar,,,l' any 1999,amb 252 vianants implicats en accidents de trànsit dels quals 215 van ser en zones urbanes i 37 en àrees interurbanes,3,21,-18,2,6,definite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
saldar,,,se,amb 17 morts i 64 ferits greus,1,7,-6,1,4,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,postverbal
representar,,,als principals infractors,amb un 51% del total,3,5,-2,3,7,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
canviar,,,actituds,al llarg de la vida,1,5,-4,1,6,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
comptar,,,amb una representació gironina de 40 membres,entre els 814 delegats i delegades,7,6,1,11,5,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
participar,,,en les discussions i els debats sobre la ponència política i un nou model organitzatiu i en la renovació de l' actual direcció de l' esquerra verda,amb veu i vot,27,4,23,7,2,definite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
fer,,,el guant de seda,en l' intercanvi dialèctic,4,4,0,3,8,definite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
recórrer,,,el camí,amb l' artista,2,3,-1,2,5,definite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
manifestar,,,qualsevol de les seves actuacions públiques des d' un edicte de l' alcalde fins a la convocatòria d' una festa de barri,en els seus símbols,22,4,18,5,4,indefinite,indefinite,pronominal,nonpronomial,preposition,shifted,postverbal
donar,,,positiu,en un control antidopatge,1,4,-3,1,4,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
fer,,,castells de Kronborg,amb la sorra,3,3,0,1,6,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
projectar,,,un aeroport tan potent com el de Frankfurt o Nova York,amb la creació de nous àmbits ciutadans i la protecció d' espais naturals,11,13,-2,2,14,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
afectar,,,uns 54 nens,en una població de cent mil habitants,3,7,-4,3,6,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
calar,,,foc,de manera intencionada,1,3,-2,1,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
manifestar,,,la seva patologia,amb diverses conductes entre les quals la incendiària,3,8,-5,3,6,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
generar,,,una major alarma social,per les conseqüències que es poden derivar dels seus actes,4,10,-6,3,7,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
preparar,,,un reportatge sobre la vida dels captaires,a través d' un recorregut per albergs i pels carrers de Madrid,7,12,-5,2,13,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
fer,,,un concert,a Casablanca Marroc,2,3,-1,2,4,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
cursar,,,estudis de Dret,a Madrid,3,2,1,1,5,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
trobar,,,més bona acollida,' entre els oients i entre els diferents sectors de la nostra societat ',3,14,-11,3,7,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
rebre,,,un rebut,als pocs dies de realitzada l' operació bancària que els permetrà desgravar una part del donatiu a la declaració de renda,2,21,-19,2,5,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
desgravar,,,una part del donatiu,a la declaració de renda,4,5,-1,2,7,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
consumir,,,una beguda alcohòlica,a la zona de discoteques del Maremàgnum de Barcelona,3,9,-6,3,7,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
fer,,,obres,al paviment,1,2,-1,1,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
