Verb,Verb_case,Obj_case,NP,PP,NP_len,PP_len,Len_diff,V_NP_d,V_PP_d,NP_definiteness,PP_definiteness,NP_pronominality,PP_pronominality,ADP,Shift,PrePost
spelen,,,het hoertje,in Taxi Driver,2,3,-1,2,5,definite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
hebben,,,een ongeluk,na de Mar Ego,2,4,-2,2,6,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
ontvangen,,,de Prins van Asturias Prijs voor Technisch en Wetenschappelijk onderzoek,voor zijn onderzoek voor de ontdekking van het eerste synthetische vaccin tegen malaria,10,13,-3,2,13,definite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
winnen,,,de Nobelprijs voor Literatuur,in 1994,4,2,2,2,6,definite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
winnen,,,de Spaanse voetbalcompetitie,in 1994-1995,3,2,1,3,5,definite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
kopen,,,twee CASA C-212-300 Aviocar toestellen,in 1994,5,2,3,7,9,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
verdedigen,,Acc,zich,tegen demonstranten in Straatsburg,1,4,-3,3,5,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,postverbal
hebben,,,haar hoofdkantoor,in Armonk,2,2,0,2,4,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
ontvangen,,,de Kafka-literatuurprijs,in 1995,2,2,0,4,2,definite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
verhogen,,,zijn omzet,in 1994,2,2,0,3,5,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
winnen,,,het Cannes Film Festival,in 1995,4,2,2,2,6,definite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
ontvangen,,,De Gouden Bal,in 1995,3,2,1,2,7,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
krijgen,,,een gewetensbezwaarde,in Frankrijk,2,2,0,2,4,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
maken,,,koolstofdioxyde en ethanol,uit suiker,3,2,1,1,5,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
organiseren,,,de Olympische Spelen,in 1992,3,2,1,2,5,definite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
winnen,,,de Nobelprijs voor medicijnen,in 1994,4,2,2,2,6,definite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
bekeren,,Acc,zich,tot het christendom,1,3,-2,1,4,indefinite,definite,pronominal,nonpronomial,preposition,nonshifted,postverbal
schrijven,,,vele gedichten,in het Middel-Nederlands,2,3,-1,2,5,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
maken,,,de houdgreep in Nederland,sinds Tokio 1964,4,3,1,5,2,definite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
noemen,,,een vat met twee oren waarin ze olie zaden of wijn bewaarden,in de oudheid,12,3,9,7,5,indefinite,definite,nonpronomial,nonpronomial,preposition,shifted,postverbal
betekenen,,,een comeback,voor de western,2,3,-1,2,5,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
winnen,,,een Oscar,in 1986,2,2,0,6,4,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
bewenen,,,de ondergang van de tempel,sedert de 7de eeuw,5,4,1,8,6,definite,definite,nonpronomial,nonpronomial,preposition,shifted,postverbal
noemen,,,kippen die vrij rondlopen,in tegenstelling tot kippen in legbatterijen,4,6,-2,2,9,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
hebben,,,zijn oorsprong,in het Italiaanse Gioco del Loto,2,6,-4,2,6,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
spelen,,,hoofdrol van franciscaanse monnik,in de film In de naam van de roos,4,9,-5,1,7,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
stellen,,,de militaire dictatuur in Argentinië,tijdens het WK voetbal van 1978,5,6,-1,7,12,definite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
spelen,,,Scarlett O'Hara,in de film Gone with the wind,2,7,-5,1,5,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
zetten,,,een voet,op de maan,2,3,-1,4,7,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
maken,,,deel,tot 1947,1,2,-1,7,6,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
volgen,,,John Major,in 1997,2,2,0,3,2,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
ontdekken,,,kleurenblindheid een afwijking die sedertdien zijn naam draagt,bij zichzelf,8,2,6,3,2,indefinite,indefinite,nonpronomial,pronominal,preposition,shifted,postverbal
krijgen,,,een vervolg,op televisie,2,2,0,8,10,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
schrijven,,,een epos,over de stamvader van de Romeinen,2,6,-4,2,5,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
schrijven,,,een opera,over een toverfluit,2,3,-1,2,5,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
schrijven,,,een werk,over de Germanen,2,3,-1,2,5,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
maken,,,zijn debuut,in 1997,2,2,0,6,4,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
bereiken,,,een grote hit,in 1970 en nog een keer in 1980,3,8,-5,13,4,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
spelen,,,de hoofdrol,in een film over een Amerikaanse zwarte nationalist en moslim,2,10,-8,4,7,definite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
krijgen,,,een Oscar,in 1987,2,2,0,10,8,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
stichten,,,de zogenaamde Verenigingskerk,in de VS,3,3,0,6,3,definite,definite,nonpronomial,nonpronomial,preposition,shifted,postverbal
veranderen,,,zijn naam,in Mohammed Ali,2,3,-1,2,4,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
noemen,,,een verschijning van het mens na de dood in de gedaante van een vogel,in de oudheid,14,3,11,7,5,indefinite,definite,nonpronomial,nonpronomial,preposition,shifted,postverbal
noemen,,,een dragende pijler waarvan de horizontale doorsnede een cirkelvlak vormt,in de architectuur,10,3,7,7,4,indefinite,definite,nonpronomial,nonpronomial,preposition,shifted,postverbal
klemmen,,,de prinses,aan zijn borst,2,3,-1,2,5,definite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
bestuderen,,,de berggorilla's,in Rwanda,2,2,0,2,4,definite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
krijgen,,,de Nobelprijs,in 1983,2,2,0,8,6,definite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
geven,,,een ander woord,voor akoestiek,3,2,1,3,5,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
stichten,,,een fabriek,in 1846,2,2,0,4,2,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
bestijgen,,,de troon,na de plotselinge dood van zijn broer,2,7,-5,2,6,definite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
danken,,,haar naam,aan haar ontdekker Percival Lowell,2,5,-3,2,5,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
stampen,,,een vliegtuigbouwfirma,in 1916,2,2,0,4,2,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
winnen,,,olympisch goud,op de marathon van 1960,2,5,-3,9,12,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
voeren,,,een eigenaardige baltsvlucht uit waarbij het mannetje hoog in de lucht cirkelt en dan over het wijfje naar,in de broedtijd,18,3,15,6,3,indefinite,definite,nonpronomial,nonpronomial,preposition,shifted,postverbal
doen,,,de eerste Transatlantische solovlucht,in 1927,4,2,2,5,2,definite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
geven,,,zijn naam,aan een soort wegverharding,2,4,-2,2,6,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
geven,,,zijn naam,aan een heel populair bier,2,5,-3,2,7,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
vinden,,,de spiegeltelescoop,in 1668,2,2,0,4,2,definite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
ontwikkelen,,,de eerste naaimachine,in 1851,3,2,1,5,2,definite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
leggen,,,hun ziel en zaligheid,in het hanteren van een bezem,4,6,-2,3,8,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
richten,,,een standbeeld,in 1930,2,2,0,7,5,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
krijgen,,,een vorstelijke begrafenis in Westminster Abbey,in 1759,6,2,4,5,2,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
richten,,,een beroemde brief over het belang van de ontwikkeling van een atoombom,in 1939,12,2,10,7,4,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
stomen,,,een gerecht,op tv,2,2,0,9,7,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
krijgen,,,de Nobelprijs voor de vrede,in 1989,5,2,3,4,2,definite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
noemen,,,de laatste fase van bespiegeling die leidt tot het innerlijk aanschouwen van Gods beeld,in de christelijke mystiek,14,4,10,8,5,definite,definite,nonpronomial,nonpronomial,preposition,shifted,postverbal
noemen,,,een obsessionele angst voor bepaalde voorwerpen dieren of toestanden,in de psychologie,9,3,6,7,4,indefinite,definite,nonpronomial,nonpronomial,preposition,shifted,postverbal
maken,,,een ruimtevlucht,in 1961,2,2,0,4,2,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
noemen,,,de axilla,in gewoon Nederlands,2,3,-1,6,4,definite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
noemen,,,het proces waarmee door de mond opgenomen voedsel geschikt wordt gemaakt voor opname in het bloed,in het Nederlands,16,3,13,6,4,definite,definite,nonpronomial,nonpronomial,preposition,shifted,postverbal
winnen,,,de Oscar voor beste buitenlandse film,in 1995,6,2,4,4,2,definite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
hebben,,,een permanente zetel en/of eredienstplaats,in Antwerpen,5,2,3,5,2,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
spelen,,,een belangrijke rol,in de diamanthandel,3,3,0,3,6,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
tellen,,,461.000 inwoners,in 2006,2,2,0,3,6,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
kennen,,,een bloei,dankzij de Proximus Diamond Games een Tier-2 WTA-tornooi dat jaarlijks doorgaat in het Sportpaleis en het grootste indoor-vrouwentennistoernooi ter wereld is,2,21,-19,4,7,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
bevatten,,,handelszaken in brocante,met een uitgebreid aanbod van antieke schilderijen oude meubelen en woonaccessoires,3,11,-8,2,9,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
verbinden,,,de A1/E19 Breda enerzijds en Mechelen-Brussel anderzijds de A12 Bergen op Zoom de A21/E34 Turnhout-Eindhoven de A13/E313 Hasselt en de A14/E17 Gent-Rijsel,met elkaar,22,2,20,2,37,definite,indefinite,nonpronomial,pronominal,preposition,nonshifted,postverbal
exploiteren,,,het stadsvervoer in Antwerpen,met bussen en trams,4,4,0,2,6,definite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
hebben,,,stad,achter de naam,1,3,-2,3,8,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
schrijven,,,Max Havelaar,in 1859,2,2,0,5,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
organiseren,,,een 2de tentoonstelling in Amsterdam,in 1916,5,2,3,4,8,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
betrekken,,,een klein huisje,in Watermaal,3,2,1,3,5,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
nemen,,,een werk,voor zich,2,2,0,6,8,indefinite,indefinite,nonpronomial,pronominal,preposition,nonshifted,postverbal
realiseren,,,de meesterlijke hoogtepunten uit zijn te korte carrière,in 1912 en 1913,8,4,4,11,5,definite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
creëren,,,de wandschilderingen in het Casino te Knokke aan de Belgische kust,in opdracht van de familie Nellens,11,6,5,3,18,definite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
herleiden,,,het kunstwerk,tot een idee,2,3,-1,2,5,definite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
bezitten,,,de rijkste Magritte-verzameling ter wereld,met hun 150 stuks,5,4,1,7,4,definite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
krijgen,,,een opleiding aan de Brusselse Academie,onder leiding van Gisbert Combaz Emile Vandamme-Sylva en Constant Montald,6,10,-4,3,12,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
krijgen,,,numeriek de overhand,slechts rond het midden van de twintigste eeuw,3,8,-5,13,6,definite,definite,nonpronomial,nonpronomial,preposition,shifted,postverbal
krijgen,,,50% van de nationale bestuursmandaten evenals dubbele meerderheden en alarmbelprocedures,in de meeste opzichten,10,4,6,6,5,indefinite,definite,nonpronomial,nonpronomial,preposition,shifted,postverbal
spreken,,,Nederlands,al dan niet op moedertaalniveau,1,5,-4,2,8,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
houden,,,rekening,met zowel Nederlandstaligen als Franstaligen,1,5,-4,1,4,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
krijgen,,,haar middelen,vooral via de trekkingsrechten van het Brussels Hoofdstedelijk Gewest en de dotaties van de Vlaamse Gemeenschap aangevuld met een klein deel federale middelen,2,23,-21,2,6,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
verzorgen,,,het vervoer per bus tram en metro,binnen het Gewest,7,3,4,5,3,definite,definite,nonpronomial,nonpronomial,preposition,shifted,postverbal
kennen,,,een grote bloei,onder het hertogdom Brabant,3,4,-1,3,6,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
openen,,,het Nederlands Stripmuseum,in zijn stad,3,3,0,10,8,definite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
zetten,,Acc,zich,in de 20e eeuw,1,4,-3,1,5,indefinite,definite,pronominal,nonpronomial,preposition,nonshifted,postverbal
ontwikkelen,,,een tekenstijl die later de klare lijn zou genoemd worden,met Kuifje,10,2,8,5,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
hebben,,,contacten,met andere realisten als Louis Artan Theodore Tscharner François Binjé of Alfred Verwee,1,13,-12,3,6,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
willen,,,een samenleving die het wij-zij-denken overstijgt,in dat plan,6,3,3,5,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
vormen,,,de partij Spirit,met iD21,3,2,1,5,3,definite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
noemen,,Acc,zichzelf,sinds 2005,1,2,-1,1,3,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,postverbal
veranderen,,,de naam,in Socialistische Partij Anders of ook wel Sociaal Progressief Alternatief,2,10,-8,4,7,definite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
vormen,,,een kartel,met de links-liberale partij Spirit,2,5,-3,7,11,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
leveren,,,verscheidene ministers en staatssecretarissen,zowel in de Vlaamse de Brussels-Hoofdstedelijke als in de federale regering,4,11,-7,4,11,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
volgen,,,Caroline Gennez,na de voorzittersverkiezing in oktober 2005,2,6,-4,9,4,indefinite,definite,nonpronomial,nonpronomial,preposition,shifted,postverbal
hebben,,,19 % van de meetellende neergelegde stemmen,in 2000,7,2,5,4,2,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
ontvangen,,,de prijs beste acteur,van Radio France en Dauphiné Libéré,4,6,-2,3,9,definite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
zetten,,,een punt,achter de uitgeverij Loempia opgericht door Linthout zelf,2,8,-6,6,9,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
starten,,,een nieuwe stripreeks De geverniste vernepelingskes,in 1998,6,2,4,6,3,definite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
beginnen,,,twee nieuwe stripreeksen,met Dirk Stallaert,3,3,0,4,6,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
spelen,,,de rol van tovenaar,in de film K3 en het ijsprinsesje,4,7,-3,3,8,definite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
hebben,,,haar zetel,in Brussel,2,2,0,2,4,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
sluiten,,,een kartel met de SP.A,in 2002,5,2,3,4,2,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
veroordelen,,,deze vzw's,vanwege hun medewerking met een racistische organisatie,2,7,-5,2,5,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
veranderen,,,haar naam,in het Vlaams Belang,2,4,-2,3,6,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
vormen,,,een gewest,naast het Vlaamse en het Waalse gewest,2,7,-5,3,7,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
kennen,,,twee grote emigratiestromen,in zijn geschiedenis,3,3,0,6,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
hebben,,,een aandeel van 60 à 70%,door die relatieve openheid plus historische redenen en een perceptie van hogere prestige en kwaliteit,6,15,-9,19,4,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
doen,,,dat,onder de naam N-VA,1,4,-3,1,4,indefinite,definite,pronominal,nonpronomial,preposition,nonshifted,postverbal
hebben,,,het,in de beginjaren,1,3,-2,1,4,indefinite,definite,pronominal,nonpronomial,preposition,nonshifted,postverbal
verbreden,,,haar programma,tot andere maatschappelijke thema's,2,4,-2,3,7,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
maken,,,een Engelstalige verfilming van Villa des Roses,met een internationale cast,7,4,3,6,16,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
publiceren,,,zijn eerste gedichten,in het tijdschrijf Alvoorder,3,4,-1,3,6,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
schrijven,,,Villa des Roses 1913,in een sterk door het naturalisme beïnvloede stijl,4,8,-4,3,18,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
hebben,,,een relatie met de dichteres Liane Bruylants,tussen 1946 en 1951,7,4,3,7,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
maken,,,Doornik,tot de hoofdstad van hun nieuwe rijk,1,7,-6,1,4,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
brengen,,,verdere eenheid,in het Frankische rijk,2,4,-2,2,6,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
oefenen,,,de koninklijke macht,in eigen naam,3,3,0,7,4,definite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
veroveren,,,Europa,in deze periode,1,3,-2,1,4,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
zoeken,,,steun,bij de onafhankelijke Noordelijke Nederlanden de Verenigde Provinciën,1,8,-7,1,5,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
vervangen,,,de Republiek,door het Koninkrijk Holland waar hij zijn broer Lodewijk Napoleon als koning neerzet,2,13,-11,3,6,definite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
bouwen,,,een monument de Leeuw,van Waterloo,4,2,2,3,8,definite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
roepen,,,de onafhankelijkheid,op 4 oktober 1830,2,4,-2,6,2,definite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
zien,,,de beste waarborg voor een combinatie van het eigen gezag en de kerkelijke belangen,in het Unionisme,14,3,11,6,3,definite,definite,nonpronomial,nonpronomial,preposition,shifted,postverbal
richten,,,de Association Internationale Africaine,in 1876,4,2,2,5,3,definite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
breiden,,Acc,zich,na de winter van 1941,1,5,-4,8,11,indefinite,definite,pronominal,nonpronomial,preposition,nonshifted,postverbal
brengen,,,België,op de rand van een burgeroorlog,1,6,-5,1,4,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
voeren,,,een streng saneringsbeleid,vanaf 1982,3,2,1,5,2,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
zoeken,,,een tijdelijke verblijfplaats,te Brussel,3,2,1,6,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
bereiken,,,Permeke,op zijn retrospectieve expositie te Parijs in 1947-1948,1,8,-7,1,5,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
maken,,,een tiendaagse reis naar Bretagne waarbij hij het bekende Pont-Aven van Paul Gauguin aandoet,in de lente van 1951,14,5,9,9,4,indefinite,definite,nonpronomial,nonpronomial,preposition,shifted,postverbal
interesseren,,Acc,zich,vooral voor de zware en pasteuse toets van Albert Servaes die hij al kende van zijn Gentse academietijd,1,18,-17,1,8,indefinite,definite,pronominal,nonpronomial,preposition,nonshifted,postverbal
betrekken,,,het huis De Vier Winden,te Jabbeke,5,2,3,3,10,definite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
ontplooien,,,zijn barokke kracht,in een enorme productiviteit,3,4,-1,6,10,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
lijden,,,aanzienlijke schade,door toedoen van de Duitse bezetters,2,6,-4,4,6,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
verplaatsen,,,het Frankische machtscentrum,naar Parijs,3,2,1,3,5,definite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
bekennen,,,vijf moorden,na een wandeling rond het gerechtsgebouw,2,6,-4,11,5,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
bezoeken,,,haar vader,in de cel,2,3,-1,2,5,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
vragen,,,Agnes Pandy,voor een gesprek,2,3,-1,2,6,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
hebben,,,een stad,achter de naam,2,3,-1,4,9,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
schetsen,,,de geschiedenis van de westerse mode van de achttiende tot de twintigste eeuw,aan de hand van authentieke kleding en accessoires mode-illustraties en --foto's,13,11,2,2,19,definite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
presenteren,,,een 200-tal publieke voorstellingen met video- en film dans en theater concerten exposities en performances,op jaarbasis,15,2,13,4,2,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
brengen,,,theaterproducties concerten baletten symfonieën opera enzovoort,naar Hasselt,6,2,4,3,14,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
bieden,,,plaats,aan 450 gedetineerden,1,3,-2,1,4,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
bieden,,,plaats,voor zo'n 250 hulpverleners,1,4,-3,1,5,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
richten,,,een klooster,in Hasselt,2,2,0,6,4,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
hebben,,,een stad,achter de naam,2,3,-1,4,9,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
tellen,,,1.036.588 inwoners,op 1 juli 2005,2,4,-2,8,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
hebben,,,een stad,achter de naam,2,3,-1,4,9,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
tellen,,,456.620 inwoners,op 1 juli 2005,2,4,-2,8,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
hebben,,,een stad,achter de naam,2,3,-1,4,9,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
tellen,,,366.481 inwoners,op 1 januari 2006,2,4,-2,8,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
hebben,,,een stad,achter de naam,2,3,-1,4,9,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
vormen,,,de meidengroep The Championettes,gedurende een korte periode,4,4,0,6,4,definite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
huwen,,,keizer aartshertog Maximiliaan,op 27 juli 1857,3,4,-1,5,2,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
leggen,,,de eed,op het Koningsplein in Brussel,2,5,-3,8,4,definite,definite,nonpronomial,nonpronomial,preposition,shifted,postverbal
ontvangen,,,de middengarde,met een salvo en een bajonetcharge,2,6,-4,2,5,definite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
verliezen,,,92% van zijn mannen,aan doden en gewonden,4,4,0,3,8,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
proberen,,,dat,op diplomatieke wijze,1,3,-2,1,4,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,postverbal
mobiliseren,,,een leger van 200.000 manschappen,in twee maanden tijd,5,4,1,6,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
zetten,,,geen druk,op de Engels/Nederlandse positie,2,4,-2,2,6,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
vormen,,,een transnationale fractie,met het Nederlandse GroenLinks,3,4,-1,8,5,indefinite,definite,nonpronomial,nonpronomial,preposition,shifted,postverbal
willen,,,een kwaliteitsvol leven,voor iedereen,3,2,1,3,5,indefinite,indefinite,nonpronomial,pronominal,preposition,nonshifted,postverbal
overtuigen,,,de meeste groenen,van de ingeslagen koers,3,4,-1,3,7,definite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
houden,,,haar stichtingscongres,in Tielrode,2,2,0,6,4,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
halen,,,meer dan 10 procent,grotendeels ten koste van de christen-democraten,4,6,-2,5,12,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
verzamelen,,,een kleine professionele staf,rondom zich,4,2,2,4,6,indefinite,indefinite,nonpronomial,pronominal,preposition,nonshifted,postverbal
