Verb,Verb_case,Obj_case,NP,PP,NP_len,PP_len,Len_diff,V_NP_d,V_PP_d,NP_definiteness,PP_definiteness,NP_pronominality,PP_pronominality,ADP,Shift,PrePost
hablar,,,del presidente Robert Mugabe,como de un Dios infalible que devolverá la tierra a sus auténticos dueños,4,13,-9,2,8,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
conducir,,,el vehículo,en dirección a Goromonzi una población situada a unos 50 kilómetros de Harare la capital,2,15,-13,2,6,definite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
señalar,,,su presencia,con un gran cartel del presidente Robert Mugabe,2,8,-6,2,6,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
jugar,,,despreocupada,con un grupo de niños,1,5,-4,1,4,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
saludar,,,al vehículo que se va,con el puño en alto y al unísono,5,8,-3,10,3,indefinite,definite,nonpronomial,nonpronomial,preposition,shifted,postverbal
tener,,,bastante,con eso,1,2,-1,1,3,indefinite,indefinite,nonpronomial,pronominal,preposition,nonshifted,postverbal
hacer,,ase=Npr,lo,sin ningún tipo de exclusión ya sea debido a su raza cultura religión o ideología,1,15,-14,1,4,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,postverbal
colocar,,,los buzones,entre el pino y el poste de la luz,2,9,-7,2,5,definite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
disfrutar,,,de su visión,con claridad,3,2,1,3,5,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
mantener,,,al Reino Unido,en el corazón de Europa,3,5,-2,2,6,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
hacer,,,votos europeístas,en Tubinga Alemania,2,3,-1,7,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
desviar,,,la producción de Micra,a la planta que Renault posee en Barcelona,4,8,-4,2,7,definite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
dar,,,el cambio,en euros,2,2,0,2,4,definite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
abrir,,,las cajas y bancos,por la tarde,4,3,1,2,7,definite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
aportar,,,"el 10,5% de los gastos",con sus matrículas,5,3,2,5,3,definite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
efectuar,,,varios rescates,en Albacete,2,2,0,2,4,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
provocar,,,numerosos problemas,en la ciudad,2,3,-1,2,5,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
quedar,,,atrapadas dentro de sus vehículos,a causa de la tromba,5,5,0,1,10,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
superar,,,los 100 litros,en varias localidades cercanas a la capital,3,7,-4,3,6,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
unir,,,Alcàsser y Albal,en la comarca de l'Horta Sud,3,6,-3,1,6,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
acompañar,,,a la lluvia,en las comarcas del interior,3,5,-2,3,6,definite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
rescatar,,,a algunos vecinos,de sus casas,3,3,0,3,6,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
disparar,,,17 misiles y bombas,sobre emplazamientos defensivos iraquís,4,4,0,4,8,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
reafirmar,,,sus prerrogativas en materia de política exterior,ante el Consejo de Ministros,7,5,2,7,3,indefinite,definite,nonpronomial,nonpronomial,preposition,shifted,postverbal
presentar,,ase=Npr,se,a las elecciones en Andalucía,1,5,-4,1,4,indefinite,definite,pronominal,nonpronomial,preposition,nonshifted,postverbal
hacer,,,en las incertidumbres que conlleva la aparición de la nueva moneda en un momento en el que el Reino Unido ha quedado al margen de este proceso,en sus ediciones de ayer,27,5,22,9,4,definite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
mantener,,,un retén de 72 agentes,en la cárcel de Quatre Camins en La Roca del Vallès Vallès Oriental,5,13,-8,2,8,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
mantener,,,a otros 25 agentes,en la comisaría de Granollers,4,5,-1,4,7,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
abrir,,,la brecha entre la Conselleria de Justícia y los sindicatos,tras las fugas del pasado año,10,6,4,4,16,definite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
provocar,,,una inusual unanimidad,a la hora de valorar las causas del conflicto,3,9,-6,3,6,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
reforzar,,,la plantilla de la cárcel de La Roca,con funcionarios del resto de centros,8,6,2,2,10,definite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
tener,,,réplicas,en otros puntos,1,3,-2,6,9,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
permitir,,,una situación extremadamente violenta que ha puesto en peligro muchas vidas,con su incompetencia,11,3,8,7,4,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
poner,,,muchas vidas,en peligro,2,2,0,4,2,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
marchar,,ase=Npr,se,a casa,1,2,-1,1,3,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,postverbal
iniciar,,,su mediación en Madrid,sin esperanzas,4,2,2,4,2,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
condicionar,,,la decisión judicial,a pesar de la voluntad de imparcialidad,3,7,-4,2,10,definite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
poner,,,el acento,en el derecho de Chile a defender se como Estado soberano frente a otros estados,2,15,-13,2,5,definite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
poner,,,la vía democrática chilena,en peligro,4,2,2,4,2,definite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
entrar,,,escoltado por motoristas de la policía,en el hospital militar de Santiago,6,6,0,7,3,indefinite,definite,nonpronomial,nonpronomial,preposition,shifted,postverbal
asegurar,,,una paz duradera,en la región,3,3,0,2,6,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
preparar,,,una propuesta conjunta,de cara a una solución política para Kosovo,3,8,-5,2,8,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
preservar,,,la paz,en esa zona de Europa,2,5,-3,2,5,definite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
crear,,,un protectorado internacional,en la zona,3,3,0,2,6,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
decir,,ase=Npr,lo,de modo quizá más preciso pero menos popular,1,8,-7,1,3,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,postverbal
recordar,,,a Alex Ferrer Isbert que trabajaba para la Fundació y murió tan joven,con otros amigos,13,3,10,7,4,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
emplear,,,mano de obra gratuita,durante el régimen de Adolf Hitler,4,6,-2,1,7,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
colocar,,,tres bombas,en Londres,2,2,0,2,4,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
recibir,,,la implacable sentencia,con gritos de júbilo y aplausos,3,6,-3,9,2,definite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
desencadenar,,,una guerra racial,en el Reino Unido,3,4,-1,2,6,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
colocar,,,una bomba,en Brixton un barrio de mayoría jamaicana,2,7,-5,2,4,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
causar,,,tres víctimas mortales,en un pub situado en el Soho,3,7,-4,2,7,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
recibir,,,por el rey Juan Carlos,en el palacio de la Zarzuela,5,6,-1,4,9,definite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
desplazar,,ase=Npr,se,a Mallorca donde participa hoy y mañana en la cumbre euromediterránea de Formentor,1,13,-12,1,3,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,postverbal
sentar,,ase=Npr,se,en una mesa de negociación,1,5,-4,1,4,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,postverbal
desbloquear,,,la situación,en la zona,2,3,-1,2,5,definite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
tener,,,sus orígenes,en los manejos del vicepresidente primero del Gobierno central y ex secretario general del PP el asturiano Francisco Alvarez-Cascos,2,19,-17,2,5,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
quedar,,,meridianamente claro,durante el congreso de la Uras el nuevo partido creado por Marqués y sus seguidores escindidos del Partido Popular,2,19,-17,2,5,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
aprender,,,las bondades de la siesta,en Cuba,5,2,3,2,7,definite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
dar,,,un salto,en la historia,2,3,-1,2,5,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
tener,,,una triste experiencia,en este tema,3,3,0,3,6,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
trabajar,,,de ascensorista,en el diario France Soir,2,5,-3,2,5,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
pasar,,,un día,en la casa rural Mas Culladas de Balsareny,2,8,-6,2,5,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
sentir,,,como intrusos,durante la estancia,2,3,-1,2,5,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
catalogar,,,los establecimientos,por categorías,2,2,0,2,4,definite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
traer,,,problemas,al barrio,1,2,-1,1,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
causar,,,35 muertos,en el norte de Marruecos,2,5,-3,3,6,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
sacar,,,el vehículo,de la vía,2,3,-1,2,5,definite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
colocar,,ase=Npr,lo,a merced de la brutal arremetida del ferrocarril,1,8,-7,1,7,indefinite,definite,pronominal,nonpronomial,preposition,nonshifted,postverbal
pesidir,,,Argentina,entre 1989 y 1999,1,4,-3,1,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
sumar,,,a personal en retiro de las Fuerzas Armadas,a sus filas,8,3,5,6,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
hacer,,,guardia permanente,en las cercanías de todas las instalaciones británicas y españolas,2,10,-8,1,5,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
pisotear,,,la soberanía de Chile,con la detención de Pinochet,4,5,-1,3,8,definite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
conseguir,,,plaza,en aviones o barcos de otras compañías,1,7,-6,1,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
adquirir,,,los pasajes,a través de las agencias de viajes,2,7,-5,2,7,definite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
costar,,,138 euros 22.961 pesetas,en promedio,4,2,2,4,2,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
hacer,,,el viaje,en cuatro horas,2,3,-1,2,5,definite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
presentar,,,reclamaciones,ante la Conselleria d'Indústria,1,4,-3,1,4,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
reubicar,,ase=Npr,los,en otro transporte,1,3,-2,1,4,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,postverbal
bombardear,,,a las fuerzas serbias,en la zona de la frontera con Albania donde se registran fuertes combates entre los soldados yugoslavos y la guerrilla del Ejército de Liberación de Kosovo UCK,4,27,-23,4,8,definite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
destruir,,,un búnker,en este país,2,3,-1,2,5,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
librar,,,fuertes combates con tropas del Ejército y de la policía serbia,a lo largo de la frontera,11,6,5,3,18,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
alimentar,,,ciertas esperanzas,en un día en que cundió el pesimismo,2,8,-6,2,5,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
preparar,,ase=Npr,se,ante una escalada de violencia importante que podría extender se a otros países de la zona,1,16,-15,1,4,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,postverbal
extender,,ase=Npr,se,a otros países de la zona,1,6,-5,1,4,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,postverbal
acompañar,,,estas declaraciones,con la advertencia de que si no se producen cambios en la propuesta de paz de Clinton no será posible lograr un acuerdo de paz en el futuro cercano,2,29,-27,2,5,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
lograr,,,un acuerdo de paz,en el futuro cercano,4,4,0,2,7,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
aumentar,,,la violencia,en Oriente Próximo,2,3,-1,2,4,definite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
lograr,,,efectos sorprendentes del lenguaje,con sus malabarismos verbales,4,4,0,5,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
dar,,,al lector,con su mente de ilusionista,2,5,-3,2,5,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
traducir,,,sus imágenes visuales,en palabras,3,2,1,4,2,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
tener,,,un Brossa,en casa,2,2,0,2,4,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
tener,,ase=Npr,lo,en casa,1,2,-1,1,3,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,postverbal
reducir,,,la presencia en suelo kosovar de una fuerza militar serbia,hasta los 11.000 o 12.000 hombres,10,6,4,2,16,definite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
destruir,,,Israel,en nombre de un islam fanático,1,6,-5,1,6,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
dar,,,este paso,por prudencia,2,2,0,3,6,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
adoptado,,,UNA POSICIÓN CAMALEÓNICA,EN EL CASO DEL PHN,3,5,-2,2,6,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
sacar,,,1.050 hectómetros de agua,del río,4,2,2,2,6,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
pactar,,,dinero,para el delta del Ebro,1,5,-4,1,4,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
contar,,,con un mínimo de 60 unidades,con el objetivo de reducir la media de 50 muertes que cada año se producen en las calles de la ciudad,6,21,-15,3,10,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
tener,,,los principales puntos negros de la ciudad,bajo permanente vigilancia,7,3,4,6,3,definite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
recibir,,,un premio literario,en nombre de su marido,3,5,-2,2,8,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
batir,,,a Momir Bulatovic el protegido de Milosevic,en las elecciones de 1997,7,5,2,2,12,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
adormecer,,ase=Npr,se,en el triunfalismo,1,3,-2,1,4,indefinite,definite,pronominal,nonpronomial,preposition,nonshifted,postverbal
poner,,,los pies,en la tierra,2,3,-1,3,6,definite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
acercar,,,al PP,a la mayoría de los casi 10 millones de electores,2,10,-8,2,5,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
notar,,ase=Npr,se,no solo en las políticas sino también en las actitudes talantes y en las formas de ser y estar en la vida política,1,23,-22,1,6,indefinite,definite,pronominal,nonpronomial,preposition,nonshifted,postverbal
incorporar,,,mujeres,a altas responsabilidades,1,3,-2,1,4,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
presentar,,,a una mujer,a la presidencia del Senado,3,5,-2,3,6,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
dar,,,la condena a muerte de Ocalan,por sobreseída,6,2,4,4,2,definite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
atenuar,,ase=Npr,se,con el tiempo,1,3,-2,1,4,indefinite,definite,pronominal,nonpronomial,preposition,nonshifted,postverbal
llegar,,ase=Npr,se,a una solución positiva para Turquía,1,6,-5,1,4,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,postverbal
proponer,,,sistemas que impedían la transmisión de la enfermedad por el aire o los insectos,en 1997,14,2,12,5,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
sellar,,,el pacto que permitirá integrar urbanísticamente el AVE en la capital del Segrià,en Madrid,13,2,11,5,3,definite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
integrar,,,el AVE,en la capital del Segrià,2,5,-3,3,6,definite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
excluir,,,a la mitad de los alumnos que solicitaron un puesto en el nuevo curso puente de grado medio a grado superior en el instituto Vidal i Barraquer,por falta de plazas,27,4,23,10,2,definite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
solicitar,,,un puesto,en el nuevo curso puente de grado medio a grado superior en el instituto Vidal i Barraquer,2,17,-15,2,6,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
almacenar,,,derivados de plástico,en el número 61 de la calle de Gaspar Fàbregas,3,10,-7,1,7,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
desalojar,,ase=Npr,la,sin daños,1,2,-1,1,3,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,postverbal
evaluar,,,la situación,tras el fracaso el día anterior de la mediación del primer ministro Yevgueni Primakov,2,14,-12,2,7,definite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
utilizar,,,el arma nuclear,en primera instancia,3,3,0,2,6,definite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
repeler,,,una agresión,con armamento convencional,2,3,-1,2,4,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
reunir,,,a un centenar de ciudadanos,en la plaza de la Villa en Madrid,5,8,-3,3,8,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
guardar,,,diez minutos de silencio,en un acto convocado por la Coordinadora por la Paz,4,10,-6,2,7,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
dominar,,,la serie,por 2-1,2,2,0,2,4,definite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
volver,,ase=Npr,se,en los países de la Unión Europea,1,7,-6,3,6,indefinite,definite,pronominal,nonpronomial,preposition,nonshifted,postverbal
retrasar,,,el levantamiento de la prohibición,hasta finales de septiembre,5,4,1,2,7,definite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
tener,,,éxito,en los mercados,1,3,-2,1,4,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
observar,,,movimientos extraños,en torno a su domicilio,2,5,-3,2,9,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
identificar,,,las habitaciones del palacio en las que supuestamente se interrogó a Lasa y Zabala,en 1997 cuando se arrepintió,14,5,9,9,2,definite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
marcar,,,las estancias donde estuvieron los presuntos etarras,con un número,7,3,4,5,3,definite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
iniciar,,,la búsqueda desesperada de su nieta,en 1976,6,2,4,2,8,definite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
despertar,,,una amplia solidaridad internacional,tras la negativa del ex presidente uruguayo Sanguinetti a aportar datos al poeta sobre el paradero de su nieta,4,19,-15,3,7,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
provocar,,,una auténtica conmoción,en Uruguay,3,2,1,3,5,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
poner,,,al PNV,entre la espada etarra y la pétrea pared del Gobierno,2,10,-8,2,5,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
situar,,,al PNV,en la encrucijada de regresar junto a los demócratas o seguir con los violentos,2,14,-12,2,5,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
crucificar,,,a Xabier Arzalluz,sin complejos,3,2,1,4,2,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
derrotar,,,al nacionalismo,en las urnas,2,3,-1,2,5,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
arrebatar,,Dat,le,en las urnas,1,3,-2,1,4,indefinite,definite,pronominal,nonpronomial,preposition,nonshifted,postverbal
dialogar,,,con Herri Batasuna HB,desde la noche de los tiempos democráticos,4,7,-3,2,9,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
suscribir,,,un acuerdo de gobernabilidad que acabó resultando muy fructífero para las arcas de Euskadi,con él,14,2,12,4,2,indefinite,indefinite,nonpronomial,pronominal,preposition,shifted,postverbal
tener,,,un doble efecto,en las filas peneuvistas,3,4,-1,3,6,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
reforzar,,,la imagen de división interna,ante el electorado,5,3,2,5,3,definite,definite,nonpronomial,nonpronomial,preposition,shifted,postverbal
acallar,,,las críticas,de forma abrupta,2,3,-1,2,4,definite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
excluir,,,a la coalición aberzale,de su iniciativa de diálogo,4,5,-1,3,7,definite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
practicar,,,algunas detenciones,en varias operaciones llevadas a cabo el domingo en la provincia,2,11,-9,2,5,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
secuestrar,,,por separatistas albaneses,en la zona de seguridad fronteriza con Kosovo en la carretera que lleva a Presevo,3,15,-12,2,6,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
dejar,,,buena parte de la iniciativa que él envió al Senado,a un lado,10,3,7,6,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
ilustrar,,,los métodos de Ekin,con numerosos ejemplos,4,3,1,5,3,definite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
poner,,,la vista,en el próximo congreso del partido que tendrá lugar este mes en Pamplona Navarra,2,14,-12,2,6,definite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
crear,,,áreas de atención inmediata,para casos leves,4,3,1,1,6,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
cambiar,,,su mensaje hacia médicos y ciudadanos,de forma radical,6,3,3,5,2,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
atender,,,a las personas que sufran gripe u otros procesos leves,de forma inmediata,10,3,7,6,2,definite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
recibir,,,casi un 40% más de demanda que hace dos semanas,a consecuencia de la gripe,10,5,5,4,17,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
dar,,,respuesta,en los hospitales,1,3,-2,1,4,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
pedir,,,perdón,en el Parlamento,1,3,-2,1,4,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
llevar,,,por la policía de Naciones Unidas,en la localidad de Velika Hoca en el suroeste de Kosovo,6,11,-5,20,7,definite,definite,nonpronomial,nonpronomial,preposition,shifted,postverbal
reservar,,,asiento,en un autobús que cubre el trayecto entre Orahovac y Kosovska Mitrovica,1,12,-11,1,4,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
batir,,,al probable candidato demócrata el vicepresidente Al Gore,por 56% a 39%,8,4,4,7,2,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
recibir,,,el impulso definitivo hacia la nominación,hasta el próximo martes cuando 16 estados celebran primarias,6,9,-3,2,10,definite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
perder,,,la pierna derecha,en el invierno del 2000,3,5,-2,2,6,definite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
cruzar,,,un campo de minas,en un intento de burlar el cerco de Grozni por las tropas federales rusas,4,14,-10,2,7,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
protagonizar,,,la audaz operación de Pudyonnovsk,durante la primera guerra chechena,5,5,0,8,4,definite,definite,nonpronomial,nonpronomial,preposition,shifted,postverbal
colocar,,,la guerra de Chechenia,en las primeras páginas de la prensa internacional,4,8,-4,2,8,definite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
defender,,,su oferta,en la víspera del inicio de las prematriculaciones,2,8,-6,2,5,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
inscribir,,,a sus hijos,en centros públicos,3,3,0,3,5,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
renovar,,,su cargo de presidente del PP catalán,en el congreso que el partido celebrará tras el verano,7,10,-3,2,10,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
reiterar,,,nuestra apuesta por la estabilidad,a partir del reconocimiento de nuestra capacidad de influencia,5,9,-4,2,10,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
poner,,,el acento,en cuestiones sociales y económicas,2,5,-3,2,4,definite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
ocupar,,,el espacio central,en gran parte,3,3,0,5,3,definite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
tener,,,cada vez más protagonismo,en la política catalana,4,4,0,2,7,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
defender,,,al PNV,ante los reproches que le hizo ETA en su último comunicado,2,11,-9,2,5,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
alcanzar,,,acuerdos,en un plazo de tiempo que sitúa antes del debate de política general previsto para mediados de octubre,1,18,-17,1,4,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
casar,,ase=Npr,se,con nadie,1,2,-1,1,3,indefinite,indefinite,pronominal,pronominal,preposition,nonshifted,postverbal
pactar,,,con los populares y con los partidos de la izquierda,en función del carácter de cada iniciativa del Govern,10,9,1,3,14,definite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
exponer,,,sus propuestas,en los ámbitos en los que considera que las dos principales fuerzas de Catalunya deberían intervenir conjuntamente inmigración política audiovisual nueva ley electoral para Catalunya devolución de poder a los municipios y relectura de la Constitución y del Estatut,2,39,-37,2,5,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
finalizar,,,su protesta,en la plaza de Sant Jaume,2,6,-4,2,5,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
