Verb,Verb_case,Obj_case,NP,PP,NP_len,PP_len,Len_diff,V_NP_d,V_PP_d,NP_definiteness,PP_definiteness,NP_pronominality,PP_pronominality,ADP,Shift,PrePost
vzdát,,Gen,jí,kvůli tomu co na světové politické scéně představují,1,8,-7,13,10,indefinite,indefinite,pronominal,nonpronomial,preposition,shifted,preverbal
navrhnout,,Acc,který,v třicátých letech,1,3,-2,4,1,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,preverbal
zaplatit,,Acc,něco,z nějakých osobních podnikových či zcela objektivních důvodů,1,8,-7,1,2,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,preverbal
vydat,,Acc,knihu,u nás,1,2,-1,3,1,indefinite,indefinite,nonpronomial,pronominal,preposition,shifted,preverbal
považovat,,Acc,jej,Přes údajné předběžné požehnání tohoto kroku právníky,1,7,-6,1,5,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,preverbal
podařit,,Dat,jim,v 90 minutě,1,3,-2,5,1,indefinite,indefinite,pronominal,nonpronomial,preposition,shifted,preverbal
následovat,,Acc,jej,za dvě minuty,1,3,-2,1,2,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,preverbal
opustit,,Acc,nás,na Slavii,1,2,-1,3,1,indefinite,indefinite,pronominal,nonpronomial,preposition,shifted,preverbal
organizovat,,Acc,kterou,od počátku května,1,3,-2,4,2,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,preverbal
navštívit,,Acc,nás,v úterý,1,2,-1,1,2,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,preverbal
vystřídat,,ase=Npr,jehož,na pódiu,1,2,-1,3,1,indefinite,indefinite,pronominal,nonpronomial,preposition,shifted,preverbal
vést,,Acc,Vrchní soud v Praze,ke zrušení rozsudku,4,3,1,6,2,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,preverbal
říci,,Acc,všecko,mezi sebou,1,2,-1,1,2,indefinite,indefinite,pronominal,pronominal,preposition,nonshifted,preverbal
koupit,,Acc,významný podíl,Ze zahraničních bankovních domů,2,4,-2,1,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,preverbal
označit,,Acc,to,ve své středeční zprávě,1,4,-3,5,1,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,preverbal
vyvézt,,Acc,výsledky své práce,po okupaci,3,2,1,3,4,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,preverbal
nabídnout,,Acc,se,kromě Elbitu,1,2,-1,3,1,indefinite,indefinite,pronominal,nonpronomial,preposition,shifted,preverbal
připustit,,Acc,to,Na včerejší tiskové konferenci,1,4,-3,1,2,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,preverbal
hradit,,Acc,výstavbu,v konečné fázi,1,3,-2,4,1,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,preverbal
doplnit,,Acc,sirotky,do vládní předlohy zákona,1,4,-3,1,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,preverbal
vyzvat,,Acc,všechny,k napsání žádosti,1,3,-2,5,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,preverbal
zbýt,,Dat,nám,V situaci kdy vystřílíme prach,1,5,-4,2,8,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,preverbal
omluvit,,Acc,se,ze zdravotních důvodů,1,3,-2,4,1,indefinite,indefinite,pronominal,nonpronomial,preposition,shifted,preverbal
zapalovat,,Acc,lodě,po vytažení běženců,1,3,-2,1,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,preverbal
zbýt,,Dat,Severnímu Kypru,Podle Soysala,2,2,0,1,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,preverbal
novelizovat,,Acc,tento zákon,před prázdninami,2,2,0,3,1,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,preverbal
zaznamenat,,,inkriminované interview,za normálních okolností,2,3,-1,4,6,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,preverbal
získat,,Acc,nejlepší ohodnocení,V oblečení,2,2,0,1,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,preverbal
chybět,,Dat,nám,k úplné spokojenosti,1,3,-2,1,2,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,preverbal
čekat,,Acc,kterého,v září,1,2,-1,3,1,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,preverbal
změnit,,Acc,nic,na jeho třetím místě,1,4,-3,1,2,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,preverbal
porazit,,Acc,ho,v odvetě,1,2,-1,3,1,indefinite,indefinite,pronominal,nonpronomial,preposition,shifted,preverbal
ztratit,,Acc,ho,po devíti neproměněných setbolech,1,4,-3,2,3,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,preverbal
zastupovat,,Acc,jej,v minulých zápasech,1,3,-2,6,3,indefinite,indefinite,pronominal,nonpronomial,preposition,shifted,preverbal
udělat,,Acc,to,během zápasu,1,2,-1,3,1,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,preverbal
odpovědět,,Dat,nám,Po utkání,1,2,-1,1,2,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,preverbal
okupovat,,Acc,stavebnictví,v centrálně řízené ekonomice,1,4,-3,1,2,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,preverbal
vykonávat,,Acc,kterou,pro firmu,1,2,-1,3,1,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,preverbal
pomáhat,,Dat,si,při rozhovoru v češtině,1,4,-3,3,6,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,preverbal
zahlédnout,,Acc,Některé z nich,při jejich cestě přes ČR,3,5,-2,9,4,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,preverbal
mít,,Acc,tento pocit,ohledně televize,2,2,0,1,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,preverbal
vystřídat,,Acc,Šafra,ve funkci,1,2,-1,3,1,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,preverbal
říci,,Acc,to,Po své včerejší schůzce s ministrem kultury Pavlem Tigridem,1,9,-8,1,7,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,preverbal
provozovat,,Acc,Českou lotynku,pro Státní fond kultury,2,4,-2,5,2,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,preverbal
mít,,Acc,Padesátiprocentní účast,v ní,2,2,0,3,1,indefinite,indefinite,nonpronomial,pronominal,preposition,shifted,preverbal
chybět,,Dat,mu,Do konce směny,1,3,-2,1,3,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,preverbal
zajistit,,Acc,toto zlepšení,díky úsporným opatřením,2,3,-1,4,1,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,preverbal
zúčastnit,,Gen,tohoto jednání,podle jeho slov,2,3,-1,1,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,preverbal
říci,,Acc,to,Na včerejší tiskové konferenci KSČM,1,5,-4,1,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,preverbal
hrozit,,Dat,jim,V případě prokázání viny,1,4,-3,1,3,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,preverbal
napravit,,Acc,je,k plné spokojenosti zákazníka a k svému prospěchu,1,8,-7,9,6,indefinite,indefinite,pronominal,nonpronomial,preposition,shifted,preverbal
snížit,,Acc,dotace,v příštích šesti letech,1,4,-3,5,1,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,preverbal
pohrozit,,Dat,haitské juntě,před časem,2,2,0,1,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,preverbal
oznámit,,Acc,to,V Pale u Sarajeva,1,4,-3,3,6,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,preverbal
říci,,Acc,to,V Paříži,1,2,-1,2,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,preverbal
skrýt,,Acc,který,na makedonském území,1,3,-2,4,1,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,preverbal
přát,,Acc,přijetí podobného ústavního zákona,ve skutečnosti,4,2,2,7,2,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,preverbal
překročit,,Acc,tuto úroveň,v případě Itálie a Belgie,2,5,-3,3,8,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,preverbal
mít,,Acc,takovýto omezený rozpočet,u nás,3,2,1,3,1,indefinite,indefinite,nonpronomial,pronominal,preposition,shifted,preverbal
hrnout,,Acc,které,na něj,1,2,-1,3,1,indefinite,indefinite,nonpronomial,pronominal,preposition,shifted,preverbal
připravit,,Acc,výstavu,S hostitelským muzeem a německým Werkbundem,1,6,-5,1,5,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,preverbal
představovat,,Acc,se,na výstavě,1,2,-1,3,1,indefinite,indefinite,pronominal,nonpronomial,preposition,shifted,preverbal
vyvrátit,,Dat,nám,V České televizi,1,3,-2,2,3,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,preverbal
říci,,Acc,to,Na tiskové konferenci v Dublinu,1,5,-4,2,5,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,preverbal
navštívit,,Acc,lékaře,v tomto okamžiku,1,3,-2,1,2,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,preverbal
skrývat,,Acc,tento národ,před světem,2,2,0,3,5,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,preverbal
vést,,Acc,kterou,za první ČSR,1,3,-2,4,1,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,preverbal
vyhrát,,Acc,zápas,bez problémů,1,2,-1,3,1,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,preverbal
střídat,,Acc,se,na dalších místech,1,3,-2,1,2,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,preverbal
nahradit,,Acc,Skuhravého,v nominaci na úterní kvalifikaci ME s Maltou,1,8,-7,9,7,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,preverbal
nahradit,,Acc,kterého,v mužstvu ČR do 21 let,1,6,-5,7,5,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,preverbal
sledovat,,Acc,tento počin,na tribunách,2,2,0,1,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,preverbal
přepadnout,,Acc,mě,před penaltou,1,2,-1,5,3,indefinite,indefinite,pronominal,nonpronomial,preposition,shifted,preverbal
chybět,,Dat,jim,na trávníku,1,2,-1,3,1,indefinite,indefinite,pronominal,nonpronomial,preposition,shifted,preverbal
mít,,Acc,nic,proti ní,1,2,-1,1,2,indefinite,indefinite,pronominal,pronominal,preposition,nonshifted,preverbal
zůstat,,Dat,nám,přes léto,1,2,-1,3,1,indefinite,indefinite,pronominal,nonpronomial,preposition,shifted,preverbal
infiltrovat,,Acc,odbojovou skupinu,od začátků,2,2,0,1,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,preverbal
řídit,,Acc,ji,do jaké míry,1,3,-2,2,3,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,preverbal
stačit,,Dat,mu,v podstatě,1,2,-1,4,2,indefinite,indefinite,pronominal,nonpronomial,preposition,shifted,preverbal
řadit,,Acc,se,V Evropě,1,2,-1,2,3,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,preverbal
vysadit,,,svou televizní show,na dva měsíce,3,3,0,4,1,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,preverbal
připravit,,Acc,se,během jednoho roku,1,3,-2,4,1,indefinite,indefinite,pronominal,nonpronomial,preposition,shifted,preverbal
mít,,Acc,Mezinárodní zkušenosti,na vysočanské střední škole,2,4,-2,6,2,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,preverbal
věřit,,Dat,Sovětům,z hloubky duše,1,3,-2,4,2,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,preverbal
dovézt,,Acc,je,na demonstraci,1,2,-1,1,2,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,preverbal
zaměstnávat,,Acc,Ralfa,Před čtyřmi lety,1,3,-2,1,2,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,preverbal
připsat,,Dat,si,při zmíněných volbách v Lichtenbergu,1,5,-4,6,3,indefinite,indefinite,pronominal,nonpronomial,preposition,shifted,preverbal
vzdát,,Acc,své úsilí,asi po roce,2,3,-1,1,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,preverbal
udržet,,Acc,ji,v ní,1,2,-1,3,1,indefinite,indefinite,pronominal,pronominal,preposition,shifted,preverbal
říkat,,ase=Npr,jemuž,ve Španělsku,1,2,-1,3,1,indefinite,indefinite,pronominal,nonpronomial,preposition,shifted,preverbal
vyprovodit,,Acc,nás,Na zápraží rezidence argentinského velvyslanectví,1,5,-4,2,6,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,preverbal
přemístit,,Acc,ji,na a 2,1,3,-2,1,3,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,preverbal
podpořit,,Acc,žádné vyvlastňovací řešení,podle šéfa svého klubu M Bendy,3,6,-3,1,9,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,preverbal
provést,,ase=Npr,jež,podle jeho názoru,1,3,-2,4,1,indefinite,indefinite,pronominal,nonpronomial,preposition,shifted,preverbal
nenávidět,,Acc,armádní mašinerii,k smrti,2,2,0,3,1,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,preverbal
rozumět,,Dat,si,V útoku,1,2,-1,2,3,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,preverbal
pasovat,,Acc,se,po vítězství nad Woodbridgem,1,4,-3,1,4,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,preverbal
napadnout,,Acc,člověka,Před takovým utkáním,1,3,-2,1,2,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,preverbal
zahrát,,Acc,ji,během utkání,1,2,-1,4,2,indefinite,indefinite,pronominal,nonpronomial,preposition,shifted,preverbal
zastávat,,Acc,podnikatelskou funkci,v nichž,2,2,0,1,3,indefinite,indefinite,nonpronomial,pronominal,preposition,nonshifted,preverbal
napsat,,Acc,kterou,v životě,1,2,-1,3,1,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,preverbal
stihnout,,Acc,třetí cíl,Vzhledem k pokročilému věku,2,4,-2,2,4,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,preverbal
zvýšit,,Acc,svůj náskok,Na extrémně kopcovité cyklistické trati,2,5,-3,2,4,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,preverbal
zapsat,,Acc,se,Mezi střelce,1,2,-1,1,2,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,preverbal
vylosovat,,Acc,mě,po zápase se Stuttgartem,1,4,-3,5,3,indefinite,indefinite,pronominal,nonpronomial,preposition,shifted,preverbal
vytlačit,,Acc,vás,z místa reprezentačního libera,1,4,-3,5,3,indefinite,indefinite,pronominal,nonpronomial,preposition,shifted,preverbal
představit,,Acc,se,V útoku,1,2,-1,1,2,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,preverbal
plánovat,,Acc,je,v zájmu toho,1,3,-2,3,5,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,preverbal
vyrábět,,Acc,sklo,od července,1,2,-1,3,1,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,preverbal
zrušit,,Acc,podobné ústavní nařízení,v roce 1961,3,3,0,4,2,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,preverbal
znát,,Acc,ji,Ve světě,1,2,-1,3,4,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,preverbal
vyřešit,,Acc,situaci,V tomto případě,1,3,-2,1,2,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,preverbal
zanést,,Acc,osobní asistenci jako určitou formu sociální služby,do nich,7,2,5,8,1,indefinite,indefinite,nonpronomial,pronominal,preposition,shifted,preverbal
říci,,Acc,to,Před svou cestou na mezinárodní konferenci o populaci OSN v Káhiře která se koná 5 až 13 září,1,18,-17,1,21,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,preverbal
cítit,,Acc,Potřebu stranického deníku,v žádném případě,3,3,0,6,1,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,preverbal
chybět,,Dat,Ministerstvu financí,v něm,2,2,0,5,2,indefinite,indefinite,nonpronomial,pronominal,preposition,shifted,preverbal
zůstat,,,Nedořešen,i po minulém týdnu,1,4,-3,5,1,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,preverbal
zvýšit,,Acc,naše dotace,na cestě do Evropy,2,4,-2,5,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,preverbal
nastolit,,Acc,tento problém,ve své knize Unfinished Business Random House Auckland 1993,2,9,-7,14,11,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,preverbal
považovat,,Acc,co,u nás,1,2,-1,3,1,indefinite,indefinite,pronominal,pronominal,preposition,shifted,preverbal
mít,,Acc,veřejněprávní televizi,u nás,2,2,0,3,5,indefinite,indefinite,nonpronomial,pronominal,preposition,nonshifted,preverbal
znát,,Acc,zákonem zřízené televize se zákonem zajištěnými finančními zdroji,V USA,8,2,6,7,10,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,preverbal
hrát,,Acc,jakou roli,v něm,2,2,0,4,2,indefinite,indefinite,nonpronomial,pronominal,preposition,shifted,preverbal
ukrýt,,Acc,z nichž většinu,po středečním vyhlášení příměří,3,4,-1,5,2,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,preverbal
oznámit,,Acc,to,S odvoláním na důvěryhodné zdroje v Dublinu,1,7,-6,1,7,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,preverbal
piplat,,Acc,které,v tuhých debatách,1,3,-2,4,1,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,preverbal
měnit,,Acc,nic,Na těchto prognózách,1,3,-2,1,2,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,preverbal
lákat,,Acc,lidi,v současné době,1,3,-2,2,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,preverbal
uvolnit,,Acc,se,Při nich,1,2,-1,3,4,indefinite,indefinite,pronominal,pronominal,preposition,nonshifted,preverbal
zahájit,,,bienále,Ve čtvrtek,1,2,-1,1,2,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,preverbal
spravovat,,Acc,Čechy,za oknem smutných duší,1,4,-3,5,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,preverbal
aplaudovat,,ase=Npr,jíž,v chrámu sv Barbory,1,4,-3,6,4,indefinite,indefinite,pronominal,nonpronomial,preposition,shifted,preverbal
předstihnout,,Acc,Své největší soupeře,v celkové klasifikaci,3,3,0,4,1,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,preverbal
získat,,Acc,zlato,na šampionátu plavců,1,3,-2,1,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,preverbal
zatknout,,Acc,útočníka,v samosprávném pásmu Gazy,1,4,-3,1,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,preverbal
říci,,Acc,co,proti tomu,1,2,-1,4,2,indefinite,indefinite,pronominal,nonpronomial,preposition,shifted,preverbal
hrát,,Acc,Hlavní roli,při této transakci,2,3,-1,4,1,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,preverbal
nabízet,,Acc,kterou,za podnik,1,2,-1,3,1,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,preverbal
zaplatit,,Acc,částku 170 milionů Kč kterou za podnik nabízel,přes opakované výzvy,8,3,5,14,2,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,preverbal
obsahovat,,Acc,toto opatření,kromě mnoha dalších,2,3,-1,7,4,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,preverbal
schválit,,Acc,je,k prodeji,1,2,-1,3,1,indefinite,indefinite,pronominal,nonpronomial,preposition,shifted,preverbal
doprovázet,,Acc,ho,při níž,1,2,-1,2,3,indefinite,indefinite,pronominal,pronominal,preposition,nonshifted,preverbal
hodnotit,,Acc,tento problém,podle Payna,2,2,0,1,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,preverbal
vyprovokovat,,Acc,ji,k tomu,1,2,-1,4,2,indefinite,indefinite,pronominal,nonpronomial,preposition,shifted,preverbal
poutat,,Acc,ji,k němu,1,2,-1,3,1,indefinite,indefinite,pronominal,pronominal,preposition,shifted,preverbal
slíbit,,Dat,jim,za příměří,1,2,-1,3,1,indefinite,indefinite,pronominal,nonpronomial,preposition,shifted,preverbal
žádat,,Acc,to,pro zatčené teroristy,1,3,-2,6,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,preverbal
vadit,,Dat,rabínovi Weissovi,na terezínském kříži,2,3,-1,5,1,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,preverbal
dotýkat,,Gen,ho,podle mého soudu,1,3,-2,6,3,indefinite,indefinite,pronominal,nonpronomial,preposition,shifted,preverbal
vystěhovat,,Acc,nás,Po válce,1,2,-1,1,2,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,preverbal
vypravit,,Acc,Jenom čtyři hlásky,ze sebe,3,2,1,3,1,indefinite,indefinite,nonpronomial,pronominal,preposition,shifted,preverbal
pojit,,Acc,ho,ke Slovensku,1,2,-1,3,1,indefinite,indefinite,pronominal,nonpronomial,preposition,shifted,preverbal
představit,,Acc,se,Ve skvělé formě,1,3,-2,1,2,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,preverbal
prověřovat,,Acc,jehož hospodaření,v souvislosti s aférou České Lotynky a zastavených pražských domů U Černé Matky boží a U hybernů,2,17,-15,18,14,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,preverbal
připravit,,Acc,kterou,s osmi českými tanečníky,1,4,-3,5,1,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,preverbal
vytvořit,,Acc,ji,na hudbu Philipa Glasse Houslový koncert v podání Vídeňské filharmonie,1,10,-9,1,12,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,preverbal
přeložit,,Acc,úryvky z eposu,u nás,3,2,1,5,1,indefinite,indefinite,nonpronomial,pronominal,preposition,shifted,preverbal
vypálit,,Acc,jej,po rozehrání,1,2,-1,3,1,indefinite,indefinite,pronominal,nonpronomial,preposition,shifted,preverbal
podařit,,Dat,nám,v závěru,1,2,-1,3,1,indefinite,indefinite,pronominal,nonpronomial,preposition,shifted,preverbal
chválit,,Acc,soupeře,po utkání,1,2,-1,3,1,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,preverbal
vidět,,Acc,se,v níž,1,2,-1,2,3,indefinite,indefinite,pronominal,pronominal,preposition,nonshifted,preverbal
minout,,Acc,ho,o centimetry,1,2,-1,3,1,indefinite,indefinite,pronominal,nonpronomial,preposition,shifted,preverbal
pokřtít,,Acc,Letnou,podle všeho,1,2,-1,3,1,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,preverbal
dařit,,Dat,mi,na všech frontách,1,3,-2,4,1,indefinite,indefinite,pronominal,nonpronomial,preposition,shifted,preverbal
chybět,,Dat,nám,v naší partě,1,3,-2,4,1,indefinite,indefinite,pronominal,nonpronomial,preposition,shifted,preverbal
chtít,,Dat,jim,od nás,1,2,-1,3,1,indefinite,indefinite,pronominal,pronominal,preposition,shifted,preverbal
vyrovnat,,Acc,dluh nakladatelství,u banky,2,2,0,4,1,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,preverbal
stát,,Ins,cizinci,v ČR,1,2,-1,1,2,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,preverbal
zůstávat,,Ins,Otázkou,podle Jařaba,1,2,-1,3,1,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,preverbal
koupit,,Acc,podnik,v likvidaci,1,2,-1,3,1,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,preverbal
uvést,,Acc,to,S odkazem na informace mluvčího společnosti,1,6,-5,1,6,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,preverbal
říci,,Acc,to,po příletu na výcvikovou základnu mírových sil OSN v Českém Krumlově,1,11,-10,1,11,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,preverbal
plánovat,,Acc,ji,v nejbližší době,1,3,-2,1,2,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,preverbal
tvořit,,Acc,jej,z 95 procent,1,3,-2,4,1,indefinite,indefinite,pronominal,nonpronomial,preposition,shifted,preverbal
připadat,,Dat,mi,V poslední době,1,3,-2,3,4,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,preverbal
mít,,Acc,Nedobrou roli v tom,podle mne,4,2,2,5,1,indefinite,indefinite,nonpronomial,pronominal,preposition,shifted,preverbal
vlastnit,,Acc,kterou,z velké části,1,3,-2,4,1,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,preverbal
převést,,Acc,obě budovy státního nakladatelství,díky díře v zákoně o velké privatizaci,4,7,-3,3,10,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,preverbal
uzavřít,,Acc,se,do něho,1,2,-1,3,1,indefinite,indefinite,pronominal,pronominal,preposition,shifted,preverbal
měnit,,Acc,nic,Na věci,1,2,-1,1,2,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,preverbal
dohnat,,Acc,vyspělý svět,bez čeho,2,2,0,2,4,indefinite,indefinite,nonpronomial,pronominal,preposition,nonshifted,preverbal
zakoupit,,Acc,který,na sklonku éry Rakouska Uherska v letech 1890 1901,1,9,-8,15,13,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,preverbal
zpracovávat,,Acc,je,s nímž,1,2,-1,2,3,indefinite,indefinite,pronominal,pronominal,preposition,nonshifted,preverbal
znát,,Acc,které,u nás,1,2,-1,4,2,indefinite,indefinite,nonpronomial,pronominal,preposition,shifted,preverbal
představovat,,Acc,se,na níž,1,2,-1,2,3,indefinite,indefinite,pronominal,pronominal,preposition,nonshifted,preverbal
koupit,,Acc,Budovy jejichž tržní cena se pohybuje kolem 400 mil korun,za 37 mil,10,3,7,17,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,preverbal
vlastnit,,Acc,kterou,z velké části,1,3,-2,4,1,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,preverbal
označit,,Acc,Transakci,v rozhovoru pro LN,1,4,-3,5,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,preverbal
dodávat,,Dat,jim,V současné době,1,3,-2,1,2,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,preverbal
mít,,Acc,o naše zboží zájem,na druhé straně,4,3,1,1,5,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,preverbal
dovážet,,Acc,které,z Číny,1,2,-1,3,1,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,preverbal
podepsat,,Acc,kterou,v srpnu,1,2,-1,3,1,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,preverbal
najít,,Acc,je,v počítačových slovnících,1,3,-2,1,2,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,preverbal
