Verb,Verb_case,Obj_case,NP,PP,NP_len,PP_len,Len_diff,V_NP_d,V_PP_d,NP_definiteness,PP_definiteness,NP_pronominality,PP_pronominality,ADP,Shift,PrePost
mentinggalkan,,,kuliahnya,di Universitas Temple untuk mengejar karier di bidang lawak,1,9,-8,1,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
menkejar,,,karier,di bidang lawak,1,3,-2,1,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
menwakili,,,nilai bunyi yang berbeda beda,kadangkala dengan tanda aksen untuk menegaskan perbedaan pelafalan e ê é è ë ē ĕ ě ẽ ė ę ẻ,5,20,-15,1,10,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
berbagi,,,daerah,dengan Kidzania,1,2,-1,1,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
mentuduh,,,Kresna,atas peristiwa hilangnya Syamantakan,1,4,-3,1,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
berrupa,,,lagu anak anak,seperti Kawih Murangkalih Sari Arum sanggian Rd Machyar Anggakusumadinata Resep Mamaos Taman cangkurileung Seni suara Sunda Sekar Mayang Bincarung sanggian mang Koko Sekar Ligar kumpulan uUo Ngalagena,3,27,-24,1,8,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
bertanggung,,,jawab,atas perkembangan ini,1,3,-2,1,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
mentambah,,,jumlah server nya,hingga 250 buah,3,3,0,1,7,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
menlakukan,,,perekrutan pegawai baru,hingga delapan puluh orang,3,4,-1,1,7,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
mensampaikan,,,perkataan itu,kepada Daud,2,2,0,1,4,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
diberi,,,judul sementara Scrambled Eggs lirik pembuka berbunyi Scrambled Eggs Oh my baby how I love your legs,sampai isi yang lebih cocok ditulis,17,6,11,1,28,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
menmiliki,,,luas,sebesar 20.9 km²,1,3,-2,1,4,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
menubah,,,nama,untuk gangguan pedohebefilik,1,3,-2,1,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
menperiksakan,,,dirinya,ke rumah sakit,1,3,-2,1,3,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,postverbal
menkhususkan,,,diri,dalam ransel dan bentuk lain dari membawa tas untuk berbagai peralatan,1,11,-10,1,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
menbawa,,,tas,untuk berbagai peralatan,1,3,-2,1,4,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
menjadi,,,najis,sampai matahari terbenam,1,3,-2,1,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
menperintah,,,Bengkaung,pada masa Hindia Belanda,1,4,-3,1,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
mensebabkan,,,perpecahan,dengan Kristen Koptik,1,3,-2,1,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
hidup,,,puluhan tahun,kurang lebih dari 60 100 an tahun,2,7,-5,1,11,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
menmiliki,,,beberapa kampus,di tengah kota,2,3,-1,2,4,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
terletak,,,4 ° 33 50 4 ° 54 50 Lintang Utara dan 96 ° 40 75 97 ° 17 50 Bujur Timur,dengan tinggi rata rata di atas permukaan laut 100 2.500 mdpl,21,11,10,2,25,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
menjadi,,,populer,di Jepang,1,2,-1,1,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
diberikan,,,tanggung jawab,untuk menggalang tim yang akan mengembangkan dua generasi pertama dari perangkat ini,2,12,-10,1,4,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
menkembangkan,,,dua generasi pertama,dari perangkat ini,3,3,0,2,5,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
mentandai,,,akhir,dari segala sesuatu,1,3,-2,1,4,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
diberi,,,penghargaan,dalam Spike TV's 2008 Scream Awards,1,6,-5,1,6,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
menkenali,,,protein peroksisom,di sitosol yang mengandung tiga sekuens asam amino spesifik di ujung N atau ujung C,2,15,-13,1,4,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
mentimbulkan,,,konflik,pada persahabatan mereka,1,3,-2,1,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
menmiliki,,,kesamaan,dengan dinosaurus,1,2,-1,1,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
mengunakan,,,TGV,dengan jarak pendek tersebut,1,4,-3,1,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
dicantumkan,,,Hak Asasi Manusia HAM,dalam konstitusi,4,2,2,1,8,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
menmenangkan,,,Elite Model Look 1998,di Turki,4,2,2,1,6,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
diberikan,,,jabatan,sebagai Perdana Menteri,1,3,-2,1,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
menmulai,,,karier juniornya,di klub Nouvelle Défense Saint Étienne dan Saint Étienne,2,9,-7,1,4,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
menadakan,,,pemilu yang adil dan bersih,pada 29 Desember 2008,5,4,1,1,8,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
menkirimkan,,,bala bantuan besar besaran,ke Guadalkanal,4,2,2,1,7,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
dibayangkan,,,Herakleitos,dengan dua cara,1,3,-2,1,4,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
mensebabkan,,,iritasi,pada mata atau kulit,1,4,-3,1,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
menperjuangkan,,,rasa cintanya,kepada Jamilah,2,2,0,1,4,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
menrekrut,,,dia,ke Force,1,2,-1,1,3,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,postverbal
mentayangkan,,,acara ini,pada Senin 22 Oktober 2012,2,5,-3,1,4,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
menjadi,,,pengisi suara karakter mantan pembalap Hudson Hornet Doc Hudson,dalam film Cars produksi Disney Pixar tahun 2006,9,8,1,1,13,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
menbuat,,,wilayah ini,sejak zaman antik,2,3,-1,1,4,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
menkenalkan,,,Teddy,pada Shanty Harmayn Nan Achnas dan Rizal Mantovani,1,8,-7,1,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
menmenangi,,,National Film Award,untuk Penyanyi Playback Terbaik,3,4,-1,1,5,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
menberikan,,,gelar tersebut,pada mereka,2,2,0,1,4,indefinite,indefinite,nonpronomial,pronominal,preposition,nonshifted,postverbal
mentinggal,,,tiga tahun,setelah pernikahannya di dalam sebuah penjara di Perancis,2,8,-6,2,4,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
menserang,,,beberapa target,di Jalur Gaza,2,3,-1,2,4,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
wafat,,,akibat serangan jantung,pada 8 Januari 1969,3,4,-1,5,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
mendukung,,,usulan tersebut,dengan suara bulat,2,3,-1,1,4,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
menpindahkan,,,pusat pemerintahan kantor Controleur ke kota ini dari Tanah Putih,pada tahun 1900,10,3,7,1,14,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
mensampaikan,,,maksud,dengan kalimat santun jelas dan terinci,1,6,-5,1,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
kehilangan,,,83 gram berat tubuhnya,dalam sehari,4,2,2,3,6,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
mengunakan,,,kesempatan kuliah filosofi,di University of Nanking,3,4,-1,1,5,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
menberlakukan,,,sekularisasi,atas ordo ordo religius,1,4,-3,1,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
menlaporkan,,,hasil penelitiannya,kepada pemerintah Hindia Belanda di Batavia sekarang Jakarta pada tahun 1870,2,11,-9,1,4,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
menpikul,,,salib Yesus,pada bahunya,2,2,0,1,4,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
merupakan,,,dasar,bagi segala macam pengetahuan,1,4,-3,1,4,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
mentuai,,,sukses,antara lain Angin November Flamboyan Biarlah Sendiri Bunga Mawar Melati Rindu Bunga Anggrek Penasaran Kehancuran Layu Sebelum Berkembang Angin Malam Mungkinkah dan banyak lagu lagu ciptaan A Riyanto lainnya,1,29,-28,1,5,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
menjadi,,,putih,seperti bulu domba,1,3,-2,1,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
mengunakan,,,Fusebox,sebagai framework,1,2,-1,1,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
menciptakan,,,teka teki,sampai pertama kali dia bergegas,2,5,-3,1,6,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
mengabungkan,,,serangan,bersama Queen dan Gordon,1,4,-3,1,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
mentingkatkan,,,cosmonya,sampai batas tertinggi,1,3,-2,1,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
menpunyai,,,bulu berwarna hijau kebiruan,dengan ekor dan sayap berwarna kehitaman,4,6,-2,1,6,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
menkembangkan,,,konsep,dalam beberapa tahun kedepan,1,4,-3,1,4,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
menjelaskan,,,kendala,pada nilai mungkin dan kombinasi nilai,1,6,-5,1,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
menlarikan,,,diri,ke Jerman,1,2,-1,1,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
menselenggarakan,,,Konsili Vatikan Pertama,pada tahun 1869 yang menghasilkan konsep Infalibilitas kepausan,3,8,-5,1,5,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
menpimpin,,,Jabar,selama periode 2013 2018,1,4,-3,1,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
menraih,,,6.515 313 suara atau sekitar 32 persen dari suara sah,dari 26 Kabupaten Kota di Jawa Barat,10,7,3,4,14,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
menlepaskan,,,karbondioksida,ke udara,1,2,-1,1,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
berrubah,,,keadaan,ketika serangan tiba tiba dari Nguyen Hue orang kedua sekaligus orang yang paling intelek dari ketiga Tay Son bersaudara,1,19,-18,1,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
menakibatkan,,,dampak serius,terhadap ekonomi Lower Manhattan,2,4,-2,1,4,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
menkalahkan,,,Dustin Brown dan Björn Phau,dengan skor 7 6 3 6 4,5,7,-2,1,7,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
menmulai,,,debut karirnya di Divisi Kedua Rusia untuk tim FC Sibir 2 Novosibirsk,pada tanggal 23 April 2011 dalam pertandingan melawan FC KUZBASS Kemerovo,12,11,1,1,15,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
menminimalkan,,,akibat kematian,bagi para pelakunya,2,3,-1,1,5,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
mengangap,,,Jepang,sebagai penjahat,1,2,-1,1,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
menjabat,,,Menteri Luar Negeri,sejak 6 Januari 2005,3,4,-1,1,6,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
menhantarkan,,,engkau,dengan sukacita dan nyanyian dengan rebana dan kecapi,1,8,-7,1,3,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,postverbal
menlukiskan,,,tumpukan tengkorak,di Segi tiga Luwero,2,4,-2,1,4,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
disebut,,,dewa kuda,dengan julukan Hippios atau Konsos,2,5,-3,1,5,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
masuk,,,rumah sakit,karena kurang gizi,2,3,-1,1,5,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
menhasilkan,,,enam album,antara tahun 1976,2,3,-1,2,4,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
menhabiskan,,,banyak waktunya,di Munich,2,2,0,2,4,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
mensebabkan,,,hengkangnya Komisaris Doug Logan,setelah akhir musim 1998,4,4,0,1,7,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
mengunakan,,,satu nama,untuk beberapa hal yang berbeda,2,5,-3,2,5,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
mencakup,,,tujuh munisipalitas yang lebih kecil,di dalam sistem dua ikatan,5,5,0,2,7,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
menselamatkan,,,jakarta,dari kejahatan,1,2,-1,1,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
menpelajari,,,seni dan literatur,di Universitas Keigo Tokyo,3,4,-1,1,5,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
menmiliki,,,pengaruh yang dignifikan,terutama di Afrika Utara Semenanjung Iberia Anatolia Eropa Tengah dan Tmur,3,11,-8,1,7,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
mengunakan,,,huruf putih,dengan latar belakang layar berwarna gelap,2,6,-4,1,4,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
memantik,,,sistem kekebalan,oleh sebab sifat laten retrovirus,2,5,-3,1,4,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
mentempelkan,,,stiker Rockto,di kemeja yang mereka kenakan ketika menghadiri setiap event komunitas startup lokal untuk menarik minat audience terhadap produk mereka,2,19,-17,1,4,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
mentinggalkan,,,tugas,selama 84 hari berturut turut tanpa alasan jelas,1,8,-7,1,4,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
menadakan,,,penerbangan perdana dari New York dan Los Angeles menuju San Francisco,pada 8 Agustus 2007,11,4,7,1,14,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
menberikan,,,hak veto,kepada kepala negaranya Pangeran Hans Adam II,2,7,-5,1,4,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
meningggalkan,,,semua harta milknya,kepada satu satunya anak tunggal lelakinya yang tidak mewarisi sifat kemurahan hati ayahnya,3,13,-10,2,8,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
merupakan,,,Raja Hongaria Raja Bohemia adipati Luksemburg dan sebagai Albert V adipati agung Austria,dari tahun 1404,13,3,10,1,19,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
terjual,,,650 unit,untuk 15 negara dengan Brasil sebagai pemakai utama memiliki 130 unit,2,11,-9,2,5,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
mentawarkan,,,kesepakatan damai,kepada Aleksander,2,2,0,1,4,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
sebarluaskan,,,pengetahuan tersebut,kepada orang lain anak anak teman ataupun kepada mereka yang memiliki pengetahuan yang kurang tepat ataupun kurang lengkap mengenai parkour,2,20,-18,1,4,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
mendedikasikan,,,aktivitasnya,pada upaya,1,2,-1,1,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
menwujudkan,,,tata pemerintahan yang baik good governance dan peningkatan partisipasi publik di Indonesia,terutama pada tingkat lokal,12,4,8,1,18,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
menmiliki,,,jumlah penduduk sebesar 133.065 jiwa,pada tahun 2000,5,3,2,1,7,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
menlihat,,,paus bungkuk,di laut,2,2,0,1,4,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
mencari,,,padanan kata,dalam bahasa Indonesia yang tepat,2,5,-3,1,4,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
menjadi,,,Hakim Agung,di MA,2,2,0,1,4,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
termasuk,,,tembikar,dengan dekorasi corak sisir yang berasal dari Zaman Neolitikum,1,9,-8,1,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
bertemu,,,Eropa,pada tahun 1616,1,3,-2,1,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
menbeli,,,barang makanan,untuk keluarga orang tua itu yang sedang kelaparan,2,8,-6,1,4,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
menbuahkan,,,hasil,dari projek ini,1,3,-2,1,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
menpekerjakan,,,66.608 pegawai,pada tahun 2008,2,3,-1,2,4,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
mentunjukkan,,,rasa hormatnya,kepada Dretarastra,2,2,0,1,4,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
terjadi,,,gempa bumi yang memporak porandakan sebagian penduduk Mukomuko,terutama di kecamatan Lubuk Pinang,8,5,3,1,12,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
mengandakan,,,sinyal,ke berbagai wilayah yang restriktif di mana frekuensi stasion radio menjadi terbatas,1,12,-11,1,4,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
menperkenalkan,,,pemerintahan baru Clinton,dalam dua tayangan khusus untuk anak anak,3,7,-4,1,6,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
mendonorkan,,,jantungnya,kepada Kanade,1,2,-1,1,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
dirilis,,,Yamaha,pada 26 Februari 2003,1,4,-3,1,4,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
menusir,,,mereka,dari wilayah mereka,1,3,-2,1,3,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,postverbal
disebut,,,orang orang biasa,sebagai bulan madu,3,3,0,1,6,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
menperrebutkan,,,kekuasaan,pada zona perdagangan internasional yang kini dikenal dengan Selat Malaka,1,10,-9,1,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
disebut,,,balapan sapi,dalam bahasa Indonesia,2,3,-1,1,4,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
ada,,,telur tak terputus,didalam sarangnya sendiri,3,3,0,1,6,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
menterapkan,,,beberapa fitur tambahan yang membedakannya dari Google Chrome,seperti AdBlocker terintegrasi,8,3,5,2,11,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
masuk,,,liga,dengan banyak kemeriahan,1,3,-2,1,4,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
menberikan,,,1 elektronnya,pada atom Cl,2,3,-1,2,4,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
didirikan,,,masa pemerintahan Raja Mu dari kerajaan Baekje tahun 633,pada tahun ke 3,9,4,5,6,2,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
menpegang,,,pilihan,terhadap 60 Embraer 190 tambahan,1,5,-4,1,4,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
berusia,,,16 tahun,pada tahun 1922,2,3,-1,2,4,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
menbebaskan,,,dirinya,dari penindasan keterpaksaan dari Islam ortodoks,1,6,-5,1,3,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,postverbal
ada,,,Serambi FM,di Banda Aceh Bpost FM Banjarmasin Garantung FM Palangka Raya Sumasli Sonora Purwokerto dan Kalimaya Bhaskara Malang,2,17,-15,1,4,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
merupakan,,,seorang orientalis linguis numismatis dan perintis,dalam studi ilmiah mengenai Indonesia,6,5,1,2,11,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
dimodifikasi,,,putusan ini,pada tahun berikutnya,2,3,-1,1,4,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
menmenangi,,,dua gelar dunia,diajang yang berbeda yaitu MotoGP pada tahun 1956 dan 1958 60 serta Formula 1 1964,3,15,-12,2,9,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
menpotong,,,sebuah selat,selama jutaan tahun,2,3,-1,2,5,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
menbintangi,,,sebuah film horor Terowongan Casablanca,sebagai awal mula ia terjun ke dunia film,5,8,-3,2,7,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
mendapat,,,izin,dari petugas pengawas pulau,1,4,-3,1,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
menketahui,,,lemahnya sistem peringatan dini tsunami,di sepanjang pantai barat Sumatera,5,5,0,1,7,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
menpanjat,,,dinding setinggi 40 sentimeter 16 di,dalam enam belas hari kelahiran yang mencerminkan tinggi tingkatan kelincahan fisik sejak dini,6,13,-7,1,12,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
menkenang,,,kebersamaannya,bersama teman temannya,1,3,-2,1,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
naik,,,tahta,secara bergantian sistem Ryōtōtetsuritsu,1,4,-3,1,5,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
menarik,,,tentaranya dari Perejil,dengan syarat Maroko tidak menduduki pulau tersebut,3,7,-4,1,5,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
menadakan,,,perdagangan,dengan Perancis,1,2,-1,1,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
terletak,,,dekat kota Castellammare,di Stabia sekitar 4.5 km sebelah tenggara Pompeii,3,8,-5,2,5,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
termasuk,,,anggota unit,bersama Rino Sashihara dan Miku Tanabe,2,6,-4,1,4,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
menjadi,,,Ketua Bersama,dalam Konferensi Paris untuk Perdamaian Kamboja,2,6,-4,1,4,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
menjadi,,,Residen Lundu,pada tahun 1852,2,3,-1,1,4,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
menmanfaatkan,,,persaingan kuat perusahaan induknya,dengan maskapai bertarif rendah terbesar Australia Virgin Australia,4,8,-4,1,6,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
menmiliki,,,struktur dan dinamika ekosistem yang mirip dengan hutan alam,dengan keanekaragaman jenis flora dan fauna yang relatif tinggi,9,9,0,1,12,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
menmiliki,,,kapasitas,bukan hanya sebagai seorang pilot mobile suit tapi juga ahli taktik dan strategi serta juga perwira yang disegani,1,18,-17,1,6,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
menjalankan,,,tugas singkat dengan Los Angeles Clippers Boston Celtics Panathinaikos Athens sebuah tim professional di Yunani dengan mereka ia memenangkan gelar pertamanya yaitu European Clubs Championship dan the Greek Cup Fortitudo Bologna sebuah tim professional di Italia dengan San Antonio Spurs dan Orlando Magic,sebelum pensiun,43,2,41,1,57,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
mentes,,,beberapa hasil,dari dinamika mekanik,2,3,-1,2,4,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
menbaca,,,ratusan,pada satu waktu,1,3,-2,1,4,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
turun,,,50 %,pada tahun berikutnya,2,3,-1,2,4,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
dilaksanakan,,,setiap tahunnya,pada tanggal 12 Oktober,2,4,-2,2,4,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
mendapat,,,pendidikan awal,dari ibu mereka sendiri,2,4,-2,1,4,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
disediakan,,,10 pintu,di sisi timur dan barat,2,5,-3,2,4,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
menkenal,,,sosok ini,sebagai seorang pelukis pengarang penerjemah karya karya sastra dunia dan seorang kritikus seni,2,13,-11,1,5,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
